Tweet id	Poster username	Tweet post Date	Tweet text	Number of retweets	Tweet type
1132529443975516160	@NovaIntrovert	2019-05-26 11:40:35	In fact, many Chinese people are more than glad to help/cooperate to stop climate change, stop pollution etc., many are already doing what they can in their life. They love nature as is everybody else.	1	Tweet
1132527645269340160	@IckeDank	2019-05-26 11:33:26	The climate change is not waiting. …https://www.aufdemplanetenb612derkleineprinzistwieder.com pic.twitter.com/M9vLEDTx3W	0	Tweet
1132500649533267968	@KidsDreamTank	2019-05-26 09:46:10	Dream Tank cares about climate change and thinks kids and teens have the power to change it! # SchoolStrike4Climate # dreamtank # YouthSDGs	0	Tweet
1132451519985438720	@EricaLindholdt	2019-05-26 06:30:56	@ CNN how about this in conjunction with your treasured Dow # s. Climate change has repercussions for everyone.	0	Tweet
1132431427159711744	@ActivistFangirl	2019-05-26 05:11:06	I have one question for you Greta, why do you never EVER mention the geoengineering that has been going on for over two decades now and is one of the real causes of what is really Climate Change?	0	Tweet
1132417575344844800	@nickmyer	2019-05-26 04:16:03	Translated.. 40,000 people marched to the tune of the New World Order.. "Climate Change" as a threat.. is The Biggest Scam in the History of Earth.. # WeatherWarfare # DEWpic.twitter.com/I1QgxVmzFd	9	Tweet
1132384832917573634	@alexandriaein	2019-05-26 02:05:57	@ GretaThunberg Climate Change is Very Similar...To The Real New To Create A Far Greater Real Understanding of Reality? These 2 Are...Because...though we can't solve either over-night, we could nevertheless Slowly Surely Unify to Actually Succeed With Both? Quality With Time?	0	Tweet
1132381078424104960	@ahmetonurcelik	2019-05-26 01:51:02	Easy to march for the climate change when you are far enough not to care what the fuck is going on in the middle east, africa, south america or asia. It must be great to be a Scandinavian...	0	Tweet
1132366157967646720	@dancetoACJ	2019-05-26 00:51:45	Bring a focus to climate change, together solutions can be found. Think positive to find the solutions, don't be defeated there's work to be done. Rise up and make a difference in your own way. Keep hope in change. Make difference with each day with positive thoughts and actions.	1	Tweet
1132361812467437569	@Orfi100c	2019-05-26 00:34:29	keep going Greta - UK govt in denial about climate change and need regular reminders	0	Tweet
1132322503110664192	@moffie23	2019-05-25 21:58:16	You are making a difference Greta ! . Ireland's local and European elections are showing a Green Wave . You have rallied youth and adult to see the reality of Climate change. People are voting for change . Thank you .	1	Tweet
1132307305351983104	@LLachmund	2019-05-25 20:57:53	@ GretaThunberg @ DNC @ AOC @ PBS @ SpeakerPelosi @ CNN @ ABC “Politicians have known about climate change for decades. They have willingly handed over their responsibility for our future to profiteers whose search for quick cash threatens our very existence.” https://www.theguardian.com/commentisfree/2019/may/23/greta-thunberg-young-people-climate-strikes-20-september …	0	Tweet
1132273660234948608	@CarnivoreGuy	2019-05-25 18:44:11	@ GretaThunberg @ ElizabethMay Good news on climate change!! It’s getting better in the US! https://twitter.com/RogerPielkeJr/status/1132036032596103168 …	0	Retweet
1132242737355513856	@Xapfers99	2019-05-25 16:41:19	@ GretaThunberg I got the Solution to stop the Climate Change. Place on every Roof, Garden, House whatever Plants. Plants take the CO2 and make it to Oxygen. And why nobody wants to Do it? Money... Please thats the Plan What we should Do. # fridaysforfuture # climate @ rezomusik	0	Tweet
1132234858296750082	@Xapfers99	2019-05-25 16:10:00	@ GretaThunberg I got the Solution to stop the Climate Change. Place on every Roof, Garden, House whatever Plants. Plants take the CO2 and make it to Oxygen. And why nobody wants to Do it? Money... Please thats the Plan What we should Do. # fridaysforfuture # climate @ rezomusikpic.twitter.com/bXL3mifJ3p	0	Tweet
1132169734407970816	@joigbu	2019-05-25 11:51:14	Like this climate change song https://m.youtube.com/watch?feature=share&v=Mprs6KnpB3k …	0	Tweet
1132133218495238145	@EFAY1EIGHT	2019-05-25 09:26:07	That doesn't make you right. I feel sorry for you. You have fallen for the climate change hoax hook line and sinker 🤔😒	0	Tweet
1132106589945466880	@TaArxidaMou	2019-05-25 07:40:19	Climate change is real. It is natural. The earth continues to cool naturally over millions of years from a fireball to an eventual cold planet. To think we have any impact on that process in the short time we're here is ridiculous. pic.twitter.com/gCPhXWuP4Z	0	Tweet
1132050693236203520	@EarthRightsIn	2019-05-25 03:58:12	We are listening @ EarthRightsIn - we would love for you to know what we are doing for climate change! Go girl go!	0	Tweet
1132033993610862593	@_boi_of_random_	2019-05-25 02:51:50	It’s sad how bad climate change is getting :(	0	Tweet
1132019314087813120	@RCConservative	2019-05-25 01:53:31	What a sick joke the tyrants around the world have spread. There is no such thing as man-made climate change or man-made global warming, both are lies and cons by tyrants attempting to control the worlds populations.	0	Tweet
1131904040755970048	@Paul45718528	2019-05-24 18:15:27	Climate has always been changing since the beginning of time. And always will change. But climate change as a liberal see it . IT IS THE BIGGEST HOAX EVER PULLED ON THE AMERICAN PEOPLE.	0	Tweet
1131884323567575040	@Michael01996367	2019-05-24 16:57:06	We had a big strike in Melbourne, Australia today. I support kids who support action on climate change.	1	Tweet
1131872687901630464	@TheRealMrPirate	2019-05-24 16:10:52	@ GretaThunberg all the things you've been told about 'man made' climate change..... stop for a minute and think for yourself .... CO2 is needed for life on this planet = Remember basic science class? = *Photosynthesis* # PlantLife # PlanetExistencepic.twitter.com/PXo6HZqifH	0	Tweet
1131870144681013248	@zorker888	2019-05-24 16:00:46	How is this an effect of climate change and not pollution? How do investors change this animals life? By shuffling $$!millions of dollars over their desks pretending they care? Do you even understand the difference between pollution and carbon?? pic.twitter.com/ZZjAOsFeDb	0	Tweet
1131866483661914112	@VeeLikesMuffins	2019-05-24 15:46:13	I believe you're going to be the one whose gonna save our asses from climate change # FridaysForFurture # schoolstrike4change	0	Tweet
1131859942418321408	@ivan_vlahov	2019-05-24 15:20:13	Dear Greta, What you are doing is really stupid. Climate change does not depend on human activity!	0	Tweet
1131793909850484736	@hk_nordstrom	2019-05-24 10:57:50	I will make sure to join! Although I actually work to solve climate change I will honor your work and make up for my lost working time another day. ❤️ I hope you know the incredible impact you have on children & adults all over the globe - my own included.	0	Tweet
1131792104974422016	@sergio_privado	2019-05-24 10:50:40	The child of God, the messiah of the climate change. Shame on your parents. Don't you want to go to school? Shame on you. The boredom of the rich is danger of the poor.	0	Tweet
1131766433216491520	@jodyconnolly2	2019-05-24 09:08:39	@ GretaThunberg Thanks Greta! I tried to start a global strike movment three years ago for climate change, but nobody listens to 45yr old male. In California. I'll be sitting on my bum supporting you and all.	0	Tweet
1131697368854872065	@karen_loane	2019-05-24 04:34:13	I can only do my best, I thought, what is the point? People can't even put their rubbish in a bin or stop using single use plastic, I bike past no end of single people in their cars, talk to people who tell me to stop talking about climate change. But I can only do what I can 🙄	0	Tweet
1131695309501763584	@dan_psyd	2019-05-24 04:26:02	I'm a psychologist concerned that many people don't talk about climate change because they simply don’t know how to, so I wrote something about how to have a useful conversation about climate change. Here it is https://medium.com/s/story/how-to-have-a-useful-conversation-about-climate-change-in-11-steps-d4bbd4135e35?source=friends_link&sk=d3e04ff4603296f3af02a7a0e718c58c …	0	Tweet
1131691594036523013	@ccsncstate	2019-05-24 04:11:16	@ GretaThunberg please follow us at @ ccsncstate . We are educating climate change warriors with a MS in Climate Change	0	Tweet
1131691583139663878	@JeromeOLLIER	2019-05-24 04:11:13	@ GretaThunberg - Marching for climate change may sway people's beliefs and actions - @ physorg_comhttp://bit.ly/2X6dXPi	0	Tweet
1131689904746967041	@Co2Society	2019-05-24 04:04:33	How about climate change solutions? https://youtu.be/mo_BfjXxpkE	0	Tweet
1131689582305697800	@jogtweet	2019-05-24 04:03:16	@ NUSScotland @ sya_seattle @ kentlabstudents @ LabourStudents @ GBUKPolitics @ sikhreport @UNEnvironmentEu @UNEnvironment @ UNYouthEnvoy @ UN4Youth @ AfricanYouthUni @ LBC @ LondonLabour @ IndiaYouthForum @ UKYouth climate change is best tackled by doing presentations before politicians.	0	Tweet
1131673839090446336	@nickmyer	2019-05-24 03:00:43	'To change everything, we need' the truth not the "truth" that suits a global control and depopulation agenda.. There is no "Climate Change" threat Greta.. There is however a stealth Genocide threat masquerading as a"Climate Change" threat. # ClimateStrikehttps://youtu.be/rKEGUKvo4vk	1	Tweet
1131621389436366850	@YusifzadaAgshin	2019-05-23 23:32:18	Climate change is a real crisis	0	Tweet
1131608488738795523	@SRE_NCFC	2019-05-23 22:41:02	If you care about climate change - you're vegan. If you care about animals - you're vegan. If you care about your health - you're vegan. # GoVegan	0	Tweet
1131504165379690497	@AWAKEALERT	2019-05-23 15:46:30	USA created White Helmets to fight Climate Change # WhiteHelmets # Idlibpic.twitter.com/H7YEl5OKHR	10	Tweet
1131499831325810689	@soniawiego	2019-05-23 15:29:16	@ GretaThunberg you example inspires us all. I invite you to get acquainted with issues regarding livelihoods of informal workers and climate change by visiting our waste pickers page http://www.wiego.org/informal-economy/occupational-groups/waste-pickers …	0	Tweet
1131496654576803840	@alistairadamson	2019-05-23 15:16:39	All I can see are protests about climate change I have not seen campaigns to support companies to sell the many alternatives available to plastics, oil etc. Why is this?	0	Tweet
1131138097796833281	@WonderAstia	2019-05-22 15:31:52	Sadly this act isn't done here and too many Nigerians don't take climate emergency seriously & some will frown upon school strike for climate change but as a parent I'll make sure I'll post about this on my facebook page so great job Amazon Princess ☺️	0	Tweet
1131129325829414912	@WeInitiative	2019-05-22 14:57:01	@ GretaThunberg , 17-year-old Swedish activist, encouraged hundreds of thousands of students to join the fight against climate change. Winning will make her the youngest person to become a Nobel peace prize laureate, a title Malala Yousafzai took as a 17-year-old in 2014 pic.twitter.com/dtuUuoVLHO	0	Tweet
1130974088380293121	@Lifeworxgreen	2019-05-22 04:40:09	Climate change would cost the US around $500bn a year in lost economic output, and risk trillions of dollars damage to infrastructure. # greennewdeal # greennewdealla # greennewdeal🌍✌🏼💚 # greennewdealart # greennewdealcanada # greennewdealsucks # greennewdeal4nyc # greennew2019	0	Tweet
1130969182198272000	@LeadRight20	2019-05-22 04:20:40	@ GretaThunberg Just a question. Why again should countries like the US remain in the Paris Climate Accord when 1) It does nothing to stop climate change and does not even lower global temperatures to stop climate change and 2) wastes money and resources for nothing?	0	Tweet
1130896032416632832	@jatoll15	2019-05-21 23:29:59	@ GretaThunberg I’m glad to see your generation getting serious about Climate Change (CC). Don’t expect Govt. business, or religion to help, it’s not in their interest. Nothing they propose will really accomplish anything. The solution is simple but harsh.	0	Tweet
1130891150200594435	@Bcap54	2019-05-21 23:10:35	Climate change / climate crisis / climate emergency - what we do about it is critical. Nuclear has huge potential to help solve this yet too many discount it without giving it a fair hearing. Either this is an emergency or not?? pic.twitter.com/4Dfqobjxhw	0	Tweet
1130848388604280838	@UDHRforAll	2019-05-21 20:20:40	@ GretaThunberg in case you missed it, new report in top journal indicates that the climate change scenario may be bleaker than previously imagined. Thanks! Ice sheet contributions to future sea-level rise from structured expert judgment | PNAS, May 20 https://www.pnas.org/content/early/2019/05/14/1817205116 …	0	Tweet
1130601518980317185	@lola35271200	2019-05-21 03:59:42	@ GretaThunberg I’m writing an article about climate change and found we have the same bday, jan 3, 03 when I wrote about you. I admire how you’re doing so much, but I feel useless cuz my newspaper advisor doesn’t “believe” in climate change so we’re not publishing it. Any advice?	0	Tweet
1130525791438168065	@RawlinsRoberts2	2019-05-20 22:58:47	YOU GO GIRL......The springs are drying up. When it should raining in some parts of the world ,there is no rain. Due mainly to climate change....The ozone layer is depleting , no one cares.	0	Tweet
1130516870547816449	@alulvangsky	2019-05-20 22:23:20	First of all, and most obvious of all, exploiting children for political gain is per definition amoral. Secondly; I have the utmost respect for climate change - that is the Weather. Thirdly, You should really be at School. https://www.youtube.com/watch?v=MTPNhNZSWFs …	0	Tweet
1130507197106929664	@Wayne28433120	2019-05-20 21:44:54	Excellent! In the U.S. I’m particular which has now disregarded the recommendations for saving our planet, this is a great idea. It infuriates me that Trump is pushing fuels that increase Climate Change and that he makes fun of a very serious issue.	0	Tweet
1130482793748807682	@SimisterJ	2019-05-20 20:07:56	@ GretaThunberg and other climate strikers: as this political leader says, you school pupils are educating adults about climate change. You are brilliant. Thank you for climate striking. Please keep finding more ways to get people to hear what climate scientists warn us about. https://twitter.com/jeremycorbyn/status/1123914544240386048 …	0	Retweet
1130383294091202560	@ThirdOilCrisis	2019-05-20 13:32:33	You used the term global warming, rhen climate change and now you want to abandon again towards climate crisis. It seems that evidence of data corruption, solar cycles and global greening makes you uncomfortable!	0	Tweet
1130346323658661888	@jones0120180	2019-05-20 11:05:39	Couple months back 12 people frozed to death in Chicago under a frigid -70 degrees and people are scared that the arctic is melting because of the climate change? Somebody got these teenagers so messed up in thier head.	0	Tweet
1130212786213138433	@AlessandroDane1	2019-05-20 02:15:01	8) THE MOST COMMUNITY AFFECTED BY CLIMATE CHANGE HAVE NOT BEEN ABLE TO GET NO COMPENSATION OF DAMAGES, SEVERAL PENALTIES INCLUDING THE REVOCATION OF THE CONCESSIONS WOULD BE THE MINIMUM WE CAN DO TO STOP THESE ENVIRONMENTAL CRIMES.	0	Tweet
1130205246154838017	@BeoWulfinho	2019-05-20 01:45:03	What crisis? There is nothing man has done to create an iota of climate change/crisis and there’s nothing man can do to change any natural patterns in weather. To think we have and can is the height of human arrogance.	0	Tweet
1130168646146383872	@RonnyLK3	2019-05-19 23:19:37	Radical and pressing issues such as the climate crisis call for radical and innovative journalism. The Guardian’s choice to change the way they cover climate change is one of many important steps in realizing and conveying the full scope of environmental risk.	0	Tweet
1130158137254797313	@pigreen1	2019-05-19 22:37:51	when will people focus on pollution - the cause of so many aspects of environmental emergency including but not only climate change???	0	Tweet
1130126515025457153	@Villabolo	2019-05-19 20:32:12	@ GretaThunberg This is an interesting website on the subject of climate change: http://globalwarmingbasics.org	0	Tweet
1130082999872163841	@CamEcolivingFes	2019-05-19 17:39:17	🙌🏽 Of course! And where are the countries in which climate change is most felt? Mostly European countries listed/represented. Our planet is bigger and more diverse than this!! CUDOS also to the girl from UGANDA who is making waves across Africa - she’s not given enough attention	0	Tweet
1130077626494869505	@rogernorris42	2019-05-19 17:17:56	Excellent! Be good if @ BBCNews changed their website and App heading from 'Climate Change' to 'Climate Crisis'. One small word, one big attitude change.	0	Tweet
1130030260152676352	@Decolonise	2019-05-19 14:09:43	That do make sense since climate change in itself is not a bad thing and is going on all the time with or without human present.	0	Tweet
1130029187589443584	@ikaneti	2019-05-19 14:05:27	Meanwhile in the US, Fox News has also stopped using the same misleading phrase “climate change,” opting to tone down to “that whole fuss about the weather.”	0	Tweet
1130013252287651841	@MiriamA_turismo	2019-05-19 13:02:08	Algunos medios empiezan a tomar conciencia del valor de las palabras. The @ guardian decide dejar de utilizar la palabra “climate change” para pasar a hablar de “climate crisis”. # CambioClimatico # CrisisClimaticahttps://www.theguardian.com/environment/2019/may/17/why-the-guardian-is-changing-the-language-it-uses-about-the-environment …	1	Tweet
1130009557181374464	@Oren_Medicks	2019-05-19 12:47:27	Could it be that huge, and very cynical financial agendas are behind well meaning, yet naive, people like @ GretaThunberg? Critical thinking is really Critical when applied to issues that "EVERYBODY" seems to agree on, like Climate Change.	0	Tweet
1129997061515108352	@ana_captures	2019-05-19 11:57:48	@ GretaThunberg You are the future. I am sorry for what we are witnessing around the world. Climate Change is important. @ zalisteggall Someone once said to me: ‘under the storm cloud a skylark sings, louder than thunder.’ Please, continue to progress. This is our home 🌍	0	Tweet
1129994303428812801	@IsabelleFCM	2019-05-19 11:46:50	My 14 year old daughter corrected herself and started to use ‘climate crisis’, instead of climate change not because of conversations at home but thanks to awareness raised by you! Thank you!	0	Tweet
1129943440626769920	@art_reinhardt	2019-05-19 08:24:44	@ GretaThunberg is right. Clear thoughts require clear language! " # Guardian stopped using the misleading phrase “climate change” and will as from now call it “climate crisis”. Who will be first to follow? # ClimateCrisis # ClimateBreakdown # ClimateEmergency" https://www.theguardian.com/environment/2019/may/17/why-the-guardian-is-changing-the-language-it-uses-about-the-environment …https://twitter.com/GretaThunberg/status/1129644641014489088 …	0	Retweet
1129934881004380160	@PeterJrgen12	2019-05-19 07:50:43	Physics Nobel Prize winner Dr.Ivar Griaever denouncing the climate change fraud: https://www.youtube.com/watch?v=Dk60CUkf3Kw …	0	Tweet
1129931366228025347	@PeterJrgen12	2019-05-19 07:36:45	Nothing dies faster than a FAKE CRISES! That Guardian article shows polar bears that supposedly suffer from "climate change", but THEIR POPULATION HAS BEEN INCREASING THE WHOLE TIME!!! There is no crises! https://nationalpost.com/news/canada/despite-vanishing-sea-ice-canadas-polar-bears-appear-to-be-hanging-on-in-the-arctic-study-says …	0	Tweet
1129930168427077632	@PeterJrgen12	2019-05-19 07:31:59	Thanks to your completely deranged lobbying, you are finally bringing this climate HOAX to an end by going totally overboard. They first tried the GLOBAL COOLING. When that failed, they tried GLOBAL WARMING. When that failed, it was CLIMATE CHANGE. pic.twitter.com/QJKEBW94Mm	0	Tweet
1129890550407057409	@jamesforpeace	2019-05-19 04:54:34	Hi Greta. Have you spoken out about militarism yet? It’s one of the greatest contributors to climate change/environmental devastation. Please do. https://www.commondreams.org/views/2018/07/31/climate-worst-casualty-war …	5	Tweet
1129883108650754050	@NebrasAnam	2019-05-19 04:24:59	I'm so happy to listen to such good news! This is the 1st step to a confession for climate change's troubles are getting leads to a violent conflict outbreak.	0	Tweet
1129878382290849793	@Blubdha	2019-05-19 04:06:13	@ GretaThunberg Wales' tide bells chime out a climate change warning https://www.dailypost.co.uk/news/local-news/llanw-tide-bells-s4c-cemaes-16294079?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar …	0	Tweet
1129863202857263110	@inishfad	2019-05-19 03:05:54	Globalism vs populism. Pick a side. The climate change THEORY is globalism to its very core.	0	Tweet
