Tweet id	Poster username	Tweet post Date	Tweet text	Number of retweets	Tweet type
1189612876207669248	@JerseyJersey7	2019-10-31 00:09:46	@ GretaThunberg I think we found the cause for global warming & climate change effects! Maybe we need to find a way to ship California into outer space? Any feedback on reality topics? Same old # DemExcuses! @ cnn @ msnbc @ foxnews @ rushl @ potus @ SpeakerPelosi! @ AOC @ seanhannity!	0	Tweet
1189604911035621379	@ariel4709	2019-10-30 23:38:07	@ GretaThunberg ‘s point about climate. Climate change is the cause of all of this...... I’m praying for everyone affected and for the firefighters to be safe.... https://twitter.com/CNNnewsroom/status/1189575265502019585 …	0	Retweet
1189594357088829441	@bigpoobrain	2019-10-30 22:56:10	@ GretaThunberg Explain how climate change could be real if grandfather just died of hypothermia.	0	Tweet
1189583501676498946	@JamieHanlonn	2019-10-30 22:13:02	Climate change is a myth	0	Tweet
1189579041109676033	@skinneralive1	2019-10-30 21:55:19	If the science around climate change is so settled why are there no scientists in you entourage. There are 1000’s of disciplines researching the environment and no there is not consensus amongst all of them.	0	Tweet
1189562027431399425	@Lifedanzer	2019-10-30 20:47:42	You're a smart girl. I think you should learn the truth about the Earth. Here's some actual facts: 1) It is 4 billion yrs old & has been changing for that long & it will continue to change. It’s preposterous to think that man in the last 100 yrs has changed rate of climate change	0	Tweet
1189558982651895810	@OnlyMyWayWorks	2019-10-30 20:35:37	The Modern Zionist Propaganda....pick a Girl, set this Girl on TV etc. and talk about "Climate Change" etc. and the Sheeps believe it and the Capitalists make more Money !	0	Tweet
1189544926847098880	@Lacertko	2019-10-30 19:39:45	@ GretaThunberg is not badass, just common sense. No prizes are needed if actually we took climate change seriously. Still not happening, though. https://twitter.com/DoctorVive/status/1189354158123601920 …	1	Retweet
1189541041071722498	@BoboJackDaddy	2019-10-30 19:24:19	You are a pawn, wake up Sheeple. There is no climate change...... haaaaaaahahahahahaha	0	Tweet
1189527665189052417	@Thrappy	2019-10-30 18:31:10	@ GretaThunberg how can you advocate from climate change, from everything you wear, the boat you sailed in, the things you eat all these things are made etc and it all has a big impact on the environment. I guess you pick and choose what to say on what affects climate change	0	Tweet
1189524881156853760	@waleedmahmoud10	2019-10-30 18:20:06	@ GretaThunberg i admire of your work and how you are keen of protecting environment from greedy company's and how climate change destroying our present and future hoping you continue great afford.	0	Tweet
1189490218044231680	@MikeTan07237388	2019-10-30 16:02:22	Climate change is a # hoax	0	Tweet
1189489133087010816	@worldcitizen1st	2019-10-30 15:58:03	Unless, concrete and coordinate actions relate to the protection of the environment are present among individuals, communities and 🌎countries, it’s impossible to count with a modest impact, on the temperatures link to climate change.	0	Tweet
1189470187390717952	@dwaynelutchna	2019-10-30 14:42:46	@ GretaThunberg would love your endorsement of @ BernieSanders , who has the most comprehensive plan to combat climate change. # Bernie2020	1	Tweet
1189469571859861504	@Rikdisco	2019-10-30 14:40:19	@ GretaThunberg Please can you endorse the Labour Party in the U.K election, they are the only party that put climate change at the top of their agenda.	0	Tweet
1189467006342516736	@maxglobal1	2019-10-30 14:30:08	@ GretaThunberg dear greta i think mankind will destroy it self by its very nature and not climate change read revelations the last book of the new testament thats an interesting take on the end of the world.	0	Tweet
1189459732811206656	@XMeltemi	2019-10-30 14:01:14	Greta, you will never achieve adequate change until you address the vast wealth inequality you may not see in your country, but is certainly prevalent throughout the world. You want climate change? You have to change the mindset of the people.	0	Tweet
1189433408293703680	@anoopzombie	2019-10-30 12:16:37	Well said Greta and a real gesture that signifies that climate change should not be monetised. It must be a way of life for humanity. # solar	0	Tweet
1189378655199227904	@My_Deep_Tweet	2019-10-30 08:39:03	The bombing and explosion are rwal threat to the whole world but specially to the # Sweden , in last 9 months 128 explosions in Sweden. Before fighting against Climate Change its need to fight against 1400 years old mentality to make world to a single genital.	0	Tweet
1189368543957131264	@jwatson1963	2019-10-30 07:58:52	Greta, When you are 30, 40, 50, 60, 70 and 80 yrs old and none of the things you have been lied to about have happened will you finally admit you were played be the climate change frauds? pic.twitter.com/EFJiJSFatN	0	Tweet
1189341105814495233	@GTCVP	2019-10-30 06:09:51	@ GretaThunberg I invite you to Inuvik, NT Canada for one of the most northern climate strikes and for our # FutureXChange - Climate Change gathering which is happening Nov 11-15. pic.twitter.com/woPwpiN8Gb	0	Tweet
1189331137853820928	@Izrael_4_Real	2019-10-30 05:30:14	CLIMATE CHANGE Ladies and Gentlemen, I am kindly asking if you can retweet my Pinned Tweet @ Izrael_4_Real about climate change to help the message reach greater audience. Please! Please! Share the message. Help Save The Earth!	0	Tweet
1189325729806376963	@AlexDavidRogers	2019-10-30 05:08:45	Dear Greta, I have two daughters due to inherit the Earth we have created. Please keep up the good work and never be discouraged from your message. As someone who works on the ocean, climate change is destroying the Earth system and we must make a stand.	2	Tweet
1189309130676281346	@bigpoobrain	2019-10-30 04:02:47	@ GretaThunberg Climate change doesn't exist, it's literally cold outside. pic.twitter.com/LCG9urBSfI	0	Tweet
1189300109521100803	@Lilpissant	2019-10-30 03:26:56	You don't need that. Check out what Princeton and Harvard scientists found out about climate change. Its more important than some silly award. https://www.youtube.com/watch?v=Vu8pgBscpmo …	0	Tweet
1189296432672583680	@OBousette	2019-10-30 03:12:20	I have to say you’ve impressed me greatly by declining this award. And Your right awards won’t change the climate. Change in habits on how we consume, incentives to those who reduce carbon emissions and penalties to those who don’t. Keep up the fight.	0	Tweet
1189294177097539587	@ms_matko	2019-10-30 03:03:22	@ GretaThunberg # BloodFlowMatters Keep in mind! Supplying Oxygen & Nutrients to every Cell in the Body,Blood Circulation,including activity/exercise.BuildingBlocks of life, having made yourself what you are functioning today!Fighting Climate Change! Nothing else matters! Science!	0	Tweet
1189277451802857479	@2001joe_mendy	2019-10-30 01:56:54	Well done Greta. Your brilliance work and your determination to put an end to climate change is more important than the the prize	0	Tweet
1189276851098787842	@561_6350	2019-10-30 01:54:31	Keep moving forward Greta/ Keep the planet aware of Climate Change/ Keep soaking up mother nature! (Reyes Point/ San Francisco) pic.twitter.com/H4pju7RMpp	1	Tweet
1189267985548140544	@johnlambe5	2019-10-30 01:19:17	I think this correct. Encourage and incentivize those who can make physical differences to climate change. I don't think Greta is looking for fame or rewards	1	Tweet
1189221107682988033	@EleonoreNemethM	2019-10-29 22:13:01	Can you explain what the riots in Chile have to do with climate change?	0	Tweet
1189126804587667457	@woody_year3	2019-10-29 15:58:17	@ GretaThunberg you have inspired us to protest for climate change. # nevertooyoungtomakeachange # ecowarriorspic.twitter.com/me3il9ox7P	0	Tweet
1189116547253489666	@MaheshC15017453	2019-10-29 15:17:32	@ GretaThunberg Thanks Sister God bless you. You will be a superpower woman in upcoming years. Please keep struggling for climate change.	0	Tweet
1189012719342624768	@PassengerFlight	2019-10-29 08:24:57	@ GretaThunberg I so admire the work you do. Here's a song I wrote about climate change. May it prove useful! https://briancampbell.bandcamp.com/track/planet-on-fire-single …	0	Tweet
1188996237506183169	@korgy80	2019-10-29 07:19:28	@ GretaThunberg there is one US presidential candidate with climate change policies. http://Yang2020.com https://twitter.com/thehill/status/1188644805548658688 …	0	Retweet
1188973400817057795	@debroberts0802	2019-10-29 05:48:43	@ GretaThunberg: ONE U.S. Presidential Candidate is paying attention to the numbers. You don't know about him because our media has been ignoring him and 130 of his 131 policies: @ AndrewYang. You can search "climate change" on http://Yanggle.com and see a bunch of them.https://twitter.com/ValaAfshar/status/1157105181718454273 …	32	Retweet
1188867270166171650	@ellbelle13	2019-10-28 22:46:59	@ GretaThunberg It's a shame that your parents use your Asperger syndrome for THEIR agenda. Climate change has been happening since the world began. Get yourself back to school!https://www.youtube.com/watch?v=YB7HP00m7_I&feature=youtu.be …	0	Tweet
1188838013293469696	@fullversive	2019-10-28 20:50:44	@ GretaThunberg I like your initiative, but somehow it doesn't effect big business. A more effective protest would be a TWO DAY work stoppage. each week for a month. Then depending on the efficacy of that protest, we would see how important climate change is to big profits.	0	Tweet
1188819049947512837	@puckbelokbicom1	2019-10-28 19:35:23	@ GretaThunberg climate change calypso song "Fracking Fiasco" on youtube	0	Tweet
1188729454941466624	@LanaRama5	2019-10-28 13:39:22	What a bore. Can't you find any other hobbies? You were so indignant about being away from school and said that ppl were imposing climate change onto you,,, you are such a hypocrite.	0	Tweet
1188712797250686977	@M_Balsam	2019-10-28 12:33:10	@ GretaThunberg We have young school boys and girls as brave as you are who have decided to temporally leave their schools in # Iraq & go on strike for another cause no less important than the climate change cause: reclaiming their homeland from a bunch of corrupts.	1	Tweet
1188707208244224001	@thisissowrong1	2019-10-28 12:10:58	@ GretaThunberg you should realize there is on ONE way to stop the destruction of your planet. That would be making world wide laws that mandate sterilization after any person reaches two offspring. Climate change can ONLY be controlled if human reproduction is capped.	0	Tweet
1188707044225880065	@thisissowrong1	2019-10-28 12:10:19	@ GretaThunberg you should realize there is on ONE way to stop the destruction of your planet. That would be making world wide laws that mandate sterilization after any person reaches two offspring. Climate change can ONLY be controlled if human reproduction is capped.	0	Tweet
1188655382480113664	@ThinkingCapOn01	2019-10-28 08:45:01	You targeted modi in your video but he is the only leader who has commmited for achieving the climate change goals. Even US is backtracking.	0	Tweet
1188650953425244160	@BANSOROS	2019-10-28 08:27:26	Al Gore tried to do what you trying to do but when 2012 past everyone learned that climate change is a HOAX!	0	Tweet
1188631654924861441	@1917Bot	2019-10-28 07:10:44	Hello Greta, i am very sorry about your lost childhood :( i have a good opertunity that was very common in my childhood. Will to pay u $10 if u wld shovel the 6" of early winter climate change i woke up to. # ClimateChange # GretaThurnberg # GlobalWarming	0	Tweet
1188631640148299777	@ilonat2016	2019-10-28 07:10:41	Overpopulation is one of the worst for climate change. We need to tell third world countries to stop having 13 babies and limiting to 2	0	Tweet
1188628428532019201	@ilonat2016	2019-10-28 06:57:55	@ GretaThunberg if you do your research, ultimately the biggest threat to climate change, is over population. That's a scientific fact, and also the hardest one to combat, because it's hard to convince third world countries to have only two kids instead of many that will die	0	Tweet
1188614786856017920	@ms_matko	2019-10-28 06:03:43	@ GretaThunberg To survive we need improved/proper Blood flow! Supplying Oxygen & Nutrients to every Cell in Body,Blood Circulation,including activity/exercise.BuildingBlocks of life, having made yourself what you are functioning today!Fighting Climate Change!Nothing else matters!	0	Tweet
1188587889019326464	@figure_blue	2019-10-28 04:16:50	@ GretaThunberg this is not beauty! You are the climate change puppet and this has nothing to do with climate change. These people are asking for “Justice, honesty, ethical government.” Grievances over living costs and inequality. Think before you speak! https://www.bbc.com/news/world-latin-america-50191746 …https://twitter.com/GretaThunberg/status/1187926582297448448 …	0	Retweet
1188564509826469889	@Horton361	2019-10-28 02:43:56	@ GretaThunberg all of you people that strike for climate change it want completely solve climate change which I say is a hoax but I do know go to http://www.teamtrees.org 1 dollar plants a 🌲 makes oxygen	0	Tweet
1188558686173782016	@Neil89548771	2019-10-28 02:20:47	@ GretaThunberg I’ve been thinking about this for some time now. The planet albeit a fragile one is on course for a correction and in doing so we all will suffer the consequences. Be it climate change or another ice age or viral outbreak of some kind we will suffer	0	Tweet
1188558469546164224	@AIexander_KiK	2019-10-28 02:19:56	...and like your speeches you clearly wrote this tweet. We're not denying climate change, we're living it daily thanks ; no, we're denying your corrupt banker-backers the oxygen they need for their agenda. Attenborough wasn't listened to, so what makes you so special.	0	Tweet
1188553050044145665	@RolandMLoveJr	2019-10-28 01:58:24	Co2 is at its lowest since the earth was born. Co2 has been 10x higher in the past. Why are you wasting your time when you cant change the earths natural cycles? Climate change is a natural cycle. Stop believing in this cult.	0	Tweet
1188489840318283782	@powerwizard1975	2019-10-27 21:47:13	Chilean protests are not for climate change, they are for inequity and cost of living going up.	0	Tweet
1188481942745964545	@kieti9	2019-10-27 21:15:50	@ GretaThunberg as a physicist and engineer, I'm curious to know where you have obtained you climate change information from, please :0)	0	Tweet
1188481631734116352	@E6NvOjTlcgoV9TD	2019-10-27 21:14:36	Where does your hate come from? From CCP who produced the most polluted country that you don’t sue for climate change? How dare you? !	0	Tweet
1188444700547534848	@Jane13bryan	2019-10-27 18:47:51	So greta, so not climate change?	0	Tweet
1188415814933843968	@JamScone78	2019-10-27 16:53:04	@ GretaThunberg Greta now wants Facebook to censor alternative views on climate change. She went from innocent little kid to ministry of truth, pretty fast.	0	Tweet
1188410647085629445	@Joseph07036263	2019-10-27 16:32:32	@ GretaThunberg you are so active about climate change. Are you only trying to get out of school? Tell me, what needs to be done or are you just on the bandwagon? You seem to have all the answers	0	Tweet
1188351004938403840	@videomelter	2019-10-27 12:35:32	Protest on the weekend. Education is not the cause of climate change. Encouraging kids to stop school for climate change is simply bribery. Holding the protest on the weekend would give a better representation of those with pure intent. This is wrong!	0	Tweet
1188303652152397824	@DaveAgey	2019-10-27 09:27:22	Although if want to be taken seriously about doing something positive for”climate change “. You should unfollow aoc. That windbag produces more hot air than all the farting cows	0	Tweet
1188272396806967296	@bobzulka	2019-10-27 07:23:11	@ GretaThunberg Greta, i give you kudos for you passion even though i believe that cause of climate change is greatly exaggerated as it always has been dating way back before you were born we were told the earth was freezing etc.. but my main comment is in regards to Facebook	0	Tweet
1188272131265585157	@NpCfaschbash	2019-10-27 07:22:07	Climate change is fake	0	Tweet
1188271365800906753	@stevyrino	2019-10-27 07:19:05	Greta .. take your message to China .. did you know China has 100 million millionaires? Think of all the money you could scam off them with your Climate Change road show.	0	Tweet
1188260487093354496	@KellyNeville13	2019-10-27 06:35:51	One genuine question, we clean up the world, we manage to fix pollution of all kinds, the world is cleaner, our air is cleaner but climate change keeps occurring, then what	0	Tweet
1188257822678515712	@RPSimoneau	2019-10-27 06:25:16	That’s so awesome. Climate change is real.. let’s focus on 3rd world countries polluting the rivers and oceans	0	Tweet
1188245627651543041	@Blubdha	2019-10-27 05:36:48	@ GretaThunberg inspires thousands at climate change march in Vancouver (PHOTOS) https://www.vancouverisawesome.com/2019/10/25/greta-thunberg-inspires-thousands-at-climate-change-march-in-vancouver-photos/ … via @ Vancouver Is Awesome	0	Tweet
1188244683719200768	@Pete634	2019-10-27 05:33:03	Australian towns have virtually run out of drinking water in NSW. Trucks are transporting water up to 30 times a day. And we are still in our spring season wait till summer comes. Climate change is real. Morrison government is a failure to build the infrastructure and dams.	0	Tweet
1188220745866010624	@bobo33262097	2019-10-27 03:57:56	This protest don’t have nothing to do with the climate change you’re slipping a little bit	0	Tweet
1188214227384913922	@kurosaki_renji	2019-10-27 03:32:02	A child being used as a prop by her parents to make money by pushing an issue of Climate Change that is a Hoax. The Nazi's used to do the same thing with little kids to push their narrative.	0	Tweet
1188205119986438149	@The_GreatGecko	2019-10-27 02:55:51	So just going to put this out there you haven't done much to climate change other than tell people about it but over here with @ MarkRober and @ MrBeastYT plus a ton of other are acctually doing stuff about it # TeamTrees	0	Tweet
1188202967326814209	@DjColes_228	2019-10-27 02:47:17	“Beautiful sight”🤔🤔🤔 there’s a reason why so many people are protesting & I guarantee it isn’t climate change	0	Tweet
1188193311896543234	@rushnoble13	2019-10-27 02:08:55	Why are you smiling the world is ending because of climate change	0	Tweet
1188191093122224128	@trueleftpundit	2019-10-27 02:00:06	if u r really serious about climate change, then go protest in china & india. don't protest in a country that produces less than 2% of co2 emissions. 🤡🤡🤡	0	Tweet
1188187383780560896	@geedo3	2019-10-27 01:45:22	How arrogant to think it’s about you and your agenda! The Chilean protest goes way deeper than climate change! These people have been working just to be able to live and pay bills with little or nothing left over. This is something you haven’t had to deal with!	0	Tweet
1188185676157599744	@MozAquamarine	2019-10-27 01:38:35	We need this in Alberta, to oust climate change denier Mr Jason Kenney.	0	Tweet
1188180900200271872	@HW81538206	2019-10-27 01:19:36	You re funded by McCal and McBain right greta , the European foundation along with the hillary and trudeau foundation .All in all you work for The UN climate change agenda. I feel sorry for you . the way they ve brain washed you . seek help Greta.	0	Tweet
1188161456769912832	@casepov	2019-10-27 00:02:20	Great @ GretaThunberg. Did you remember the suffering animals have everything to do with climate change or was it another vague warning speech where you're like I'm young & Swedish & mad but didn't say Go Vegan? 😢 ▶️. https://vancouversun.com/news/local-news/thunberg-delivers-warning-to-world-leaders-during-vancouver-climate-strike/amp … ▶️. https://youtu.be/bTeqU6_Jryc	1	Tweet
1188155875745288193	@joseabriones6	2019-10-26 23:40:10	@ GretaThunberg when are you traveling to China to hold climate change rallies there? China is the biggest polluter on the world. # ClimateStrike	0	Tweet
1188155619313885186	@rdwon1	2019-10-26 23:39:09	@ GretaThunberg you talk about climate change , how the world will end and how the world leaders are doing nothing.but you don’t talk about the killings in Iraq ,syria and how poor the people are !! Maybe you should take step back and think before you act!	0	Tweet
1188143351033253888	@Being_satish95	2019-10-26 22:50:24	Gyan dena is easy😌but follow krna is difficult 🤪 # climate_change	0	Tweet
1188137559315976193	@WinterStormHere	2019-10-26 22:27:23	What has Chilliean protest to do with fighting climate change?	0	Tweet
1188135063973695488	@BettyeCart	2019-10-26 22:17:28	You might take your torch to a more important issue. Read An ionized sky, from chemtrails to space fence lockdown by Geoengineer Elena Freeland. Start there, uncovering the causes of climate change perpetrated on all of us. Open the caveats if you dare. Good luck!	0	Tweet
1188134584271147008	@realPitBullDog	2019-10-26 22:15:34	They are protesting everything you stand for. They are protesting high prices of carbon fuel and added taxes to fund your climate change scam. Wise up	1	Tweet
1188134303000977408	@ReGoreOner	2019-10-26 22:14:26	Only a person like you with a PHD in physics, Chemistry and other disciplines can save us from the natural occurring climate change.	0	Tweet
1188128721867284481	@JVidchier	2019-10-26 21:52:16	Why don’t you go protest over there? Canada wants nothing to do with your bu11shit!!! Climate change is a hoax!! Money grab! How dare you!!	0	Tweet
1188127936387244032	@Eddyj93	2019-10-26 21:49:09	Lol there are like grown adults trying to bully this girl on Twitter she’s like 10. I don’t agree with her stance on climate change but wow 😳	0	Tweet
1188123985428414464	@c7879939980641e	2019-10-26 21:33:27	It will be higher than normal. With climate change and all.	0	Tweet
1188122279969996800	@McDonaldMick	2019-10-26 21:26:40	Ahh, there we go. Climate change is just the cover.	0	Tweet
1188120811992993793	@BazookaDhb	2019-10-26 21:20:50	you do know that these people are protesting real things, not climate change....right? And the climate change BS you push for will make their plight much more difficult...	0	Tweet
1188120621491859456	@Autumn_leaves80	2019-10-26 21:20:05	You look pretty happy considering your childhood has been ruined by climate change.	0	Tweet
1188119323451125760	@georgiegurrl	2019-10-26 21:14:55	Thank you for coming, you inspire my kids who worry about Climate Change.	0	Tweet
1188112939057897472	@EdwardsVernon2	2019-10-26 20:49:33	This Tweet is full of love for Greta ?? The people of Chile cannot understand that Greta , her handlers , UN &IPCC and elitists are the cause of Chiles problems other than socialism . Kick Pinera out and install right wing government. Greta USD46million from climate change ha ha	0	Tweet
1188108102392000513	@DueckRaymond	2019-10-26 20:30:20	It's so sad. Your'e trying to bring us back to the dark ages with climate change religion. It is impossible for 0.004 parts CO2 to cause climate change.	0	Tweet
1188108011308384257	@Connie_Alberta	2019-10-26 20:29:58	They’re not protesting climate change, princess. They’re protesting the high cost of living, CARBON TAX and other taxes. Basically they are protesting everything you and your clown show want to cause all over the world. Tone-deaf post.	6	Tweet
1188103798163570688	@epicvoicebrony	2019-10-26 20:13:14	Looks like YOU might be the 1st victim of so called climate change if you're complexion is any indication. Don't overdue it, kiddo. pic.twitter.com/815YeOMXwX	0	Tweet
1188103164441948166	@vallins_charles	2019-10-26 20:10:42	@ GretaThunberg Greta. Fake green left. Activist make climate change evil. Anti. industrial. Only natural. Energy resource are earth safe.	0	Tweet
1188096903629692928	@Jameelbaloch95	2019-10-26 19:45:50	Appreciate your efforts for climate change	0	Tweet
1188095612912390145	@RaidersUSA87	2019-10-26 19:40:42	Just read your theory on climate change, I'll leave it here if anyone wants to take a gander pic.twitter.com/vaKQKc7BAt	0	Tweet
1188092475753324544	@KatiaWunderlin	2019-10-26 19:28:14	@ GretaThunberg & @ Janefonda To all those who do not believe in climate change - usually you swim at this point. The lake is almost dried up. 😢 And I am here in Europe (Rusanda, Melenci, Serbia) - not in Africa. # ClimateChangepic.twitter.com/yONLx5i7OM	0	Tweet
1188090352638541824	@alansamerica	2019-10-26 19:19:48	@ GretaThunberg Climate change is a lie. You’ve been lied to kid and are being used. Earths climate has been changing ever since creation. The warming and cooling cycles are naturally occurring and have for centuries. Those using you have an evil agenda. Reevaluate your position.	0	Tweet
1188089551304249345	@FNPGeorgeH	2019-10-26 19:16:37	Greta if you are the “champion” of the climate “crisis” how about you debate the facts with someone. Since you are an expert on climate change you should have no problem right? Come on Greta debate debate debate debate debate!	0	Tweet
1188082236253523969	@jrkfkekfnfnfi	2019-10-26 18:47:33	Greta, what’s sitting outside going to do for stopping climate change? Are you suggesting that your generation should just sit and watch while others do it for you? I thought your generation would start a revolution. Perhaps, climate change will just stop when you say so.	0	Tweet
1188077033559154688	@sasilva1080	2019-10-26 18:26:52	You should be reaching school ! You are using the climate change to be traveling around the world for free! Did you swim to reach your destination?	0	Tweet
1188067746090831872	@Mark63317252	2019-10-26 17:49:58	Are we supposed to belive this is greta posting her thoughts? i dont know which of her handlers is posting here but why has chileans problems with the economic problems of their government got anyting to do with climate change. Any bandwagon to keep in the limelight. Pathetic	0	Tweet
1188067260373622784	@lambkp	2019-10-26 17:48:02	How much pollution have you created flying all over the world to campaign for climate change. You have been brainwashed by hypocrites and now you are doing the same thing.	0	Tweet
1188066040464494592	@robertb09169856	2019-10-26 17:43:11	Tell us what science you know about CO2 emmisions and climate change? What do you know about the climate gate scandal? And quit telling fairy tails about people dying CO2 emissions. Go home go back to school and lose the puppet status.	0	Tweet
1188048418473697280	@CommanderLoun	2019-10-26 16:33:10	Now it's officially not about climate change anymore, it's about changing a system.	0	Tweet
1188040836124200960	@Liamdenisjohnw4	2019-10-26 16:03:02	climate change.	0	Tweet
1188039100106002434	@QuieroSilencio	2019-10-26 15:56:08	@ GretaThunberg please don't come to Chile while Piñera keeps being president, he doesn't understand nothing about the climate change and is an inept as ruler, you will only waste your time and energy with him.	0	Tweet
1188038926612733952	@SteB777	2019-10-26 15:55:27	For the record, Greta has repeatedly and consistently highlighted equity as regards addressing climate change. Essentially this means the less well off not being disadvantaged by climate solutions. https://www.climatechangenews.com/2019/10/02/greta-thunbergs-call-equity-mean/ …	4	Tweet
1188035356211449861	@PrincessStarli	2019-10-26 15:41:16	Greta I have been thinking about this. With all this jetting around and traveling by car you are likely adding to the climate change conditions just like everyone else.	0	Tweet
1188030117949263875	@Flowerstar1000	2019-10-26 15:20:27	I hope you and the young people all over the world make a Climate Change documentary explaining exactly what it is and how we can stop it. @ JaneGoodallInst @ NatGeo	0	Tweet
1188023161838804992	@sustainableuni1	2019-10-26 14:52:48	Thanks @ GretaThunberg and @ SevernSuzuki! Did you see my post? Greta, Severn and climate change: Change is coming… https://www.linkedin.com/pulse/greta-severn-climate-change-coming-asitha-jayawardena/ … Hope this will be sorted soon... # ClimateChange # ClimateEmergency # sustainabilitypic.twitter.com/AXu9cc9c31	0	Tweet
1188004134554886145	@spthetoker	2019-10-26 13:37:12	@ GretaThunberg Stop using climate change for political gains like you did in Canada. You were asked specifically why you were in Canada as we are one of the least polluting countries, and one reason, Political gain. https://www.youtube.com/watch?v=R7dbseS53FU …	0	Tweet
1188003530314924032	@DavewebbBourne	2019-10-26 13:34:48	Chile environment suffers a lot from Lithium mining (the raw material for battery) that ironically @ GretaThunberg and green new deal suggested we use more to address climate change. Lithium battery IS NOT ENVIRONMENTALLY FRIENDLY!!! WAKE UP PEOPLE	1	Tweet
1187980919849869312	@The_Thirt_Man	2019-10-26 12:04:57	Take the climatologists to task! Let them tell you the true causes of climate change. For physical reasons, CO2 cannot radiate the quantities of heat required for additional global warming.https://drive.google.com/file/d/1BaDeD483fqP4QE_iNlcWQZIZ1nmZG7hY/view?usp=drivesdk …	0	Tweet
1187979794383888384	@JerseyJersey7	2019-10-26 12:00:29	@ GretaThunberg California could use some climate change helpers to carry buckets of water to put out crazy fires. Talk is cheap! @ cnn @ msnbc @ foxnews @ maga @ potus @ rushl @ seanhannity! @ aoc @ DNC @ GOP	0	Tweet
1187974603118919680	@Rognvald3	2019-10-26 11:39:51	About money not climate change idiot	0	Tweet
1187971432543707136	@rajeshkadvocate	2019-10-26 11:27:15	But How you reached there (Pacific ocean) . Why walking? Or jumping? On average, a plane produces a little over 53 pounds of carbon dioxide (CO2)per mile. How Dare Greta? There are millions of people who desperately working fr climate change on reality of ground bt not like you	0	Tweet
1187953848918401025	@LecompteJoanne	2019-10-26 10:17:23	Christiana Figueres, executive secretary of U.N.'s Framework Convention on Climate Change, admitted that the goal of environmental activists is not to save the world from ecological calamity but to destroy capitalism. https://rielpolitik.com/2017/02/03/eugenics-u-n-official-admits-global-warming-agenda-is-really-about-destroying-capitalism/ …	0	Tweet
1187953242078101506	@scitechuniverse	2019-10-26 10:14:58	@ GretaThunberg This is how people are treating Climate change pic.twitter.com/ulQ9fDEmyt	4	Tweet
1187949941974388737	@lakshyabothra	2019-10-26 10:01:51	@ GretaThunberg What you are doing is phenomenal but don’t you think instead of gathering crowds to rally, you should go plant trees and do stuff which actually helps in climate change. # TeamTrees # savetheplanet	0	Tweet
1187949632107581440	@j9IM67OZnObLMM8	2019-10-26 10:00:37	Are there people out of control at Greta Tunberg! What do people in countries with anxiety do? I do not know! Even if you follow, do you head to the other side? There is a possibility of going to a riot using a climate change strike! Lost self-control.	0	Tweet
