Tweet id	Poster username	Tweet post Date	Tweet text	Number of retweets	Tweet type
1120738077817831424	@Stregaemp	2019-04-23 22:45:54	Really, so why not in China, India, USA where no steps are being taken on climate change?	0	Tweet
1120736399605608449	@Zenonfighter	2019-04-23 22:39:14	JUST GO AWAY, there is no climate change or climate change crisis! Only more deluded snowflakes sucking up to ignorant kid!	0	Tweet
1120734874804076545	@HuwpHuw	2019-04-23 22:33:11	Thank you Many MPs played truant at the last House of Commons debate on climate change, called in response to the climate strikes by schoolchildren https://www.businessgreen.com/bg/blog-post/3071951/a-climate-of-urgent-complacency … Shameful	1	Tweet
1120731864581517314	@bhoy_67	2019-04-23 22:21:13	Oversimplifying a complex issue using a 16 yr old to try and resonate with the 'yoof'. The UK has already done far more to combat climate change (which is more than just plastic bottles and burning coal) than most countries on earth.	0	Tweet
1120731466978082816	@jfbTRUTH	2019-04-23 22:19:38	Hopefully Greta realizes this whole Climate Change is a propaganda machine by the Gestapo-Leftists... about time we call them on it	0	Tweet
1120725754101280769	@RobUkdya	2019-04-23 21:56:56	Learn where ego leads.....science is correct about climate change but when a woman moans about her four children’s future, she tells you the cause and solution. Look hard in your mirror.	0	Tweet
1120723807969394689	@RobUkdya	2019-04-23 21:49:12	@ GretaThunberg noble sentiments young lady. Sadly your math are impossibly wrong. Climate change is due mainly to do with people. I am a Soderquist and part Swedish from a low population state. Please address yourself to 1 bn China 1.1bn Indian etc. Now 7 bn project 13 bn so ...	0	Tweet
1120721935997067265	@qqaasss32	2019-04-23 21:41:46	@ GretaThunberg prove to me that climate change is real, and not just a hoax propagated by big business.	0	Tweet
1120721527236960261	@thenorth4theeu	2019-04-23 21:40:08	@ GretaThunberg please encourage young people to register to vote and vote in the European elections for parties which support and want to take action on climate change. This is a good opportunity for Europe. We need to beat the climate chg deniers at the polls. Voting is action.	0	Tweet
1120720698949931009	@EcoWarriorAndCo	2019-04-23 21:36:51	@ GretaThunberg when you meet Michael Gove, please ask him why when he was education Secretary he removed climate change from the school syllabus and stuck it as a small part of geography...	0	Tweet
1120713509426401280	@AliceOliviaG1	2019-04-23 21:08:17	@ GretaThunberg is amazing!! BBC News - Climate change activist Greta Thunberg: 'Listen to climate scientists' https://www.bbc.co.uk/news/av/uk-48018034/climate-change-activist-greta-thunberg-listen-to-climate-scientists …	0	Tweet
1120713301036621825	@johnbel38130076	2019-04-23 21:07:27	Have you done your homework? Your project on climate change is full of holes	0	Tweet
1120708001881567234	@Dornenkrone3	2019-04-23 20:46:24	# NoGreta # uk # london # thisislondon Forget Dinosaurs, Maria and Climate change. This generation is the first and the last. Vergiss Dinosaurier, Maria und Klimawandel. Diese Generation ist die Erste und Letzte. + G E R O T + 24.02.2003 pic.twitter.com/R4bJCcF9CQ	0	Tweet
1120693216372764674	@EU_COLLAPSE	2019-04-23 19:47:38	They are using you Greta, research climate change , the data gives a different story. Don’t be a sheep	0	Tweet
1120692190261469184	@LihuaRobertson	2019-04-23 19:43:34	Good luck, Greta, you are the young inspirational generation! Just as you mentioned that we run out of time and excuse for climate change. https://www.youtube.com/watch?v=HzeekxtyFOY …	0	Tweet
1120691675091746817	@Charles17862241	2019-04-23 19:41:31	Honey, to date not a single soul on the planet has made a legitimate case for the politically charged unfounded science of "climate change" as a matter of human influence. There is ample evidence to validate the contrary.	0	Tweet
1120690425680019460	@bicycal_life	2019-04-23 19:36:33	Don't hold your breath waiting for the UK government to make decisions that will reduce climate change, the three main parties are only interested in short term policies to get them elected again, anything that threatens that is kicked into the long grass.	0	Tweet
1120690181462536192	@TomGardiner7	2019-04-23 19:35:35	Sadly Greta there is nothing that can slow down, reverse or stop climate change for as a natural earth cycle that's been ongoing for 4billion years. Sure we can pollute less and clean up the oceans and reduce de-forestation but never believe we can stop climate change...we can't.	1	Tweet
1120681345964027910	@climateguardian	2019-04-23 19:00:28	Tell them that Brexit is nothing against what Climate Change will do, if we don't address it NOW.	0	Tweet
1120681254637187073	@sadmanonthehill	2019-04-23 19:00:07	Can you tell me why UK had a mini ice age in 1600s when the River Thames regularly froze over with thick ice or why the Romans were able to grow grapes in the North of England ? Climate change has been with us for many years and will continue to be -its mainly down to the Sun	7	Tweet
1120680133210320896	@Timlagor	2019-04-23 18:55:39	If you do find yourself talking to Trump, tell him that not stopping Climate Change will be much more expensive than stopping it -and very soon not in some remote future.	0	Tweet
1120679424205127680	@ecokent1	2019-04-23 18:52:50	We need to discuss overpopulation that contributes to climate change	0	Tweet
1120673219424473088	@seocompanyhull	2019-04-23 18:28:11	For the last Climate Change debate in the British Parliament only a handfull MPs bothered to turn up and then they had the cheek to criticise school children for skipping school on # schoolstrike4climate Fridays. 🤦 Give them an earful. 👍pic.twitter.com/6toB4iq4NT	2	Tweet
1120667422262951936	@xtrand	2019-04-23 18:05:09	Please ask why MPs voted FOR Heathrow expansion. Especially environments secretary @ michaelgove and climate change minister @ claireperrymp # noAirportExpansion # climateActionNow	1	Tweet
1120665391213305856	@ruth_edmonds	2019-04-23 17:57:04	@ GretaThunberg has talked about her neurodiversity confidently and openly on # r4today without ever detracting from her world changing message about climate change. I'm so impressed. Keep sparkling! Don't ever let those haters get you down.💎	0	Tweet
1120663511410016262	@HaythamMatthews	2019-04-23 17:49:36	That's wonderful! ...and you're right that Brexit pales in importance relative to the impending tsunami that is climate change. And yet many countries are still not doing their part, or even making things worse. Can you turn @ theresa_may into an climate change activist?	0	Tweet
1120653124929294337	@MartynJohnston	2019-04-23 17:08:20	I think it's time we all stopped calling it 'Climate Change'. 'Global Warming sounded too nice, and 'Climate Change' is too neutral. I think it needs to be called 'Climate Crisis'. Or even 'Climate Catastrophe'. # ClamateCrisis # ClimateCatastrophe	0	Tweet
1120650981598015489	@Sonic_Sinclair	2019-04-23 16:59:49	Welcome to the UK 🇬🇧 It not just us, to learn more about climate change, it’s about all of us to make a change now!!! The clock is ticking for our beautiful 🌏 # EarthNeedsToBeSavedNow	0	Tweet
1120646975794438144	@Quickieleaks	2019-04-23 16:43:54	Current govt are a nightmare committing many human rights abuses as highlighted by UN... important that discussions on climate change explore the impact on the poorest in society who can't simply uproot and change location as things get worse... best of luck, keep inspiring!	1	Tweet
1120644122317086720	@chrisdougal	2019-04-23 16:32:33	Greta, good luck with your speech and let the British MPs feel as uncomfortable as possible with your words of wisdom on the climate change that needs urgent action now rather than have them kick the can down the road as they usually do! Make them sit up and listen! 👍	0	Tweet
1120638938882797568	@blatantimage	2019-04-23 16:11:58	Thankyou from all of us here in Australia who love the planet. Unfortunately, there are many within our government who are still denying that climate change is real.	1	Tweet
1120637206060834816	@Kangrejo_	2019-04-23 16:05:05	Please, come to spanish parliament and teach our politicians, specially right-wing and climate change deniers.	0	Tweet
1120632522680012802	@enn_jay	2019-04-23 15:46:28	@ GretaThunberg and @ ExtinctionR give me so much hope. A couple of years ago, it was impossible to think about climate change without feeling anything other than abject despair. Let’s get a general strike in the diary # GeneralStrike # ClimateAction # SchoolStrike4Climatehttps://twitter.com/BBCNews/status/1120567406911467520 …	0	Retweet
1120629853450113024	@TomHainesDoran	2019-04-23 15:35:52	@ GretaThunberg lays down the gauntlet to trade unionists everywhere - we need to follow in the kids' example and organise a general strike to force governments to act on climate change. https://www.theguardian.com/environment/2019/apr/22/greta-thunberg-backs-general-strike-climate-change-environment …	0	Tweet
1120625305306181632	@1point5degrees1	2019-04-23 15:17:47	@ GretaThunberg Hi Greta, it was so wonderful to see you at Marble Arch. I am part of a team who will read the IPCC Report at this years Edinburgh Fringe Festival. We want to give a presence to the science of Climate Change. Would you be interested in reading the report with us?	0	Tweet
1120611403830837248	@do_guilty	2019-04-23 14:22:33	The earth is dead in 2030 so why does your graph extend that far. You said we have only 12 years to act. Climate change denier!	0	Tweet
1120607579338678276	@philbotski	2019-04-23 14:07:21	What is the best thing that an individual can do to reduce their effect on climate change?	0	Tweet
1120603601326551041	@SpartanPeaceior	2019-04-23 13:51:33	@ GretaThunberg Do you REALLY think you've stumbled across the truth at aged 16? You've been given a platform to further an evil agenda; they will use climate change to bring in a carbon tax to impoverish everyone as well as continue with their nefarious # GeoEngineering programs.pic.twitter.com/gGHmWQl71A	0	Tweet
1120589182030757888	@LabourRoyall	2019-04-23 12:54:15	@ GretaThunberg terrific interview @ BBCr4today She is extraordinary- says she is not a leader but she is showing real leadership on climate change, more than most political leaders. She is a role model in so many ways, including for young people on the spectrum	2	Tweet
1120589160430043137	@AramintaLTinhat	2019-04-23 12:54:10	Please UK followers of Greta, sign and share this petition demanding that the UK Government take emergency action towards halting climate change. https://petition.parliament.uk/petitions/254607?fbclid=IwAR2_ZewmR5XNCpZHJ7nV4wstXGmoK15CI9n_Cl0HYim1uBncojXpJy9dPos …	0	Tweet
1120571802651123714	@CavendishCont	2019-04-23 11:45:11	@ GretaThunberg though I find your commitment commendable, if you really take notice of science you will release that the real problem the planet has is global human over population. Climate change is just one symptom of this. Protest against cause not symptoms!	0	Tweet
1120558435177836544	@Michaelscurfie1	2019-04-23 10:52:04	Taught in Asian universities over 10 years and included Climate Change often in lessons and talks with deans and principles. They really don't care; they want what Westerners have. Developing countries have combined population of about four to five billion. 2C? Yes!	0	Tweet
1120504088331001857	@fusilier1510	2019-04-23 07:16:07	Children are being manipulated by the leftist climate change hoaxers. SO SAD SO EVIL!! The dirty rotten scoundrels!	0	Tweet
1120430716242812929	@Raul_Dudas_Lyne	2019-04-23 02:24:34	@ GretaThunberg if u can shut down England so I don’t have 2 go 2 school tmrw, I promise that I’ll start believing in global warming & stop taking the piss out of the bs that is anthropogenic climate change	0	Tweet
1120427443104505858	@ACHEDFR	2019-04-23 02:11:33	Also note that DST in 🇫🇷 is known to increase air pollution that speeds climate change. FR scientific study known to council of Europe in 1999 which recommended to halt it. Suppressed in recent EU reports and evaluations. We just made sure it was on FR wiki. 🤙 # SOS4theclockbackpic.twitter.com/RBN0cAQbG0	0	Tweet
1120419251859464193	@JamesWakibia	2019-04-23 01:39:00	@ GretaThunberg - young little girl fighting climate change. Isn't it interesting that those least expected to bring change are bringing it and those expected to just sit and do nothing.	0	Tweet
1120397910938673155	@Dornenkrone3	2019-04-23 00:14:12	# EarthDay"> #wakeup # jesus # jesuschrist # god The world exists with God as man since 24.02.03 and ends with God. Forget about: dinosaurs, Maria, climate change. This generation is the first and the last. Outside of God's life span was, is and will not be existent. +GEROT+ 24.02.2003 pic.twitter.com/sRJrAboKOq	0	Tweet
1120397676321943557	@RevanTair	2019-04-23 00:13:16	@ GretaThunberg The answer to climate change is a system change. We need another form of Economy! Say goodbye to the capitalistic neoliberal industry, to top-down democracy and to propagandistic media control. Solutions: Eco for common good(https://www.ecogood.org/en/ ), ... 1/2	0	Tweet
1120394222685892613	@mbilodeau	2019-04-22 23:59:33	Never apologize for bothering. It’s time people felt bothered by this. Our lives and our planet is at stake! Thank you for continually setting a high standard when talking about climate change!	0	Tweet
1120380894533967873	@CapnSasquatch	2019-04-22 23:06:35	@ GretaThunberg A key obstacle to mitigating climate change is the US 2020 election. If Trump is re-elected, we're sunk A wise figurehead would focus attention on finding a candidate that would: a) Win b) Declare a climate emergency We must have a true leader on climate change	0	Tweet
1120375492652228610	@alexandriaein	2019-04-22 22:45:07	@ GretaThunberg I'm Totally OK with the idea...of you receiving the 2019 Nobel Peace Prize. Perhaps you are OK with nickname "The Climate Change Girl?" I offer this suggestion, because I think such will Further Your Efforts...people with Influence Power more likely to notice you.	0	Tweet
1120365790392463361	@ColourVision2	2019-04-22 22:06:34	Meanwhile in the real world, the lives of thousands of people are being disrupted by people like you who have been brainwashed into believing climate change mythology.	0	Tweet
1120361033892290572	@Rieslingnut	2019-04-22 21:47:40	Much admiration for you @ gretathunberg but you're preaching to the converted here. You need to go and see China and the USA...many of us are already doing what we can on climate change and one day our government will listen. Mr Trump is another matter of course...	0	Tweet
1120358721476079616	@__AMBeROSIA__	2019-04-22 21:38:29	@ GretaThunberg is amazing. 🙌🏻 Now if all the adults who make policy could follow her lead....climate change necessitates climate action. # mymorningmusings # MondayMotivaton # Courage # HappyEarthDay 🌎 https://twitter.com/channel4news/status/1120273107271524353?s=21 …https://twitter.com/UNICEF/status/1120176659980853249 …	0	Retweet
1120352620143632384	@INFSCodKid	2019-04-22 21:14:14	@ GretaThunberg But you are the leader in this.. Where you recognize it but you're the one making people wake up from climate change. pic.twitter.com/KLTKUMTBrX	0	Tweet
1120348005687808001	@owenriccardo	2019-04-22 20:55:54	Encourage our kids to study in school. Our future inspired engineers may hopefully provide solutions to inevitable climate change. Protesters certainly won't.	0	Tweet
1120320448019992579	@InnoSurvey	2019-04-22 19:06:24	@ GretaThunberg We're inspired by your action and would love to hear your ideas on combatting climate change. Please join us at # FixthePlanet on # EarthDay"> https://fix-the-planet.com pic.twitter.com/iZt3YwPgCz	0	Tweet
1120319238378590209	@qiranbutt	2019-04-22 19:01:35	@ GretaThunberg Hey this is Kiran from @ indusdotnews and we are doing a program on climate change and the protest happening in London. Is there any possibility that you could join us for this discussion through Skype video call. Please reach me in DMs for further details. BR	0	Tweet
1120277904632496129	@mikenico63	2019-04-22 16:17:20	Oh stop this nonsense about climate change as there is nothing anyone can do about the suns black spots a solar flares what is it you think that a government needs to do to stop the universe i just dont get you brain washed fools	0	Tweet
1120261498255872000	@MarkBarrow13	2019-04-22 15:12:09	Whether big picture stuff like climate change, EU relationships, the rise of automation, resource scarcity or pressing domestic issues such as affordable housing, student debt, food-banks etc; I am feeling a growing accountability to our kids for the world they will inherit...	5	Tweet
1120256314813239297	@TahneeScarlett	2019-04-22 14:51:33	(Google translator) “There are such footprints in the sand, the imprint of time and climate change, men of my age now see. It fills them more with anger than with fear: "That fucking guy Greta Thunberg".	0	Tweet
1120222659092967425	@RuchiAngrish	2019-04-22 12:37:49	@ GretaThunberg is a role model for all the girls 👭 out there. You are an inspiration for all. # WonderGirl Do follow her and join her fight for our planet 🌏. Climate change is disrupting our lives and we all need to sit up and join the efforts in saving our planet. # EarthDay">https://twitter.com/QuickTake/status/1120215681495195650 …	0	Retweet
1120221732311318528	@ecokent1	2019-04-22 12:34:08	# birthstrike OVERPOPULATION contributes to climate change. Have ZERO kids. Childfree XR activists for the planet @extinctionrebellion # ZEROKIDS # extinctionrebellion # BIRTHSTRIKE # emergency # wecandoourbit # ZEROKIDS # BIRTHSTRIKEFORTHEPLANET	0	Tweet
1120197120894623744	@EarthB4worth	2019-04-22 10:56:20	ENGLISH:" There are such footprints in the sand, the imprint of time and climate change, men of my age now see. It fills them more with anger than with fear:"	0	Tweet
1120196046049697792	@Lesqueenb	2019-04-22 10:52:04	@ GretaThunberg this is the tip of the iceberg left behind by climate change protesters in London. They have done more damage than good. If you or anyone wants to protest how about outside the Chinese Embassy, a country which causes climate change, or is that too obvious? pic.twitter.com/Nl5h1j6L0O	0	Tweet
1120183592557121536	@ARibeiroFW	2019-04-22 10:02:35	Keep up the fight Greta, you're doing great. Also here's what London's mayor has to say to climate change protesters...its time to tell him that they can't keep doing business as usual when the planet is at danger. https://twitter.com/SadiqKhan/status/1119954442512629760?s=09 …	0	Retweet
1120168317019234304	@Bladeyama	2019-04-22 09:01:53	@ GretaThunberg government does nothing about climate change. Because oil companies give them so much money	0	Tweet
1120160386089721856	@worldcitizen1st	2019-04-22 08:30:22	Unless concrete coordinate actions, among individuals, communities, cities, and countries in the world are present; it is not possible to have a necessary impact, in the temperatures link to climate change.	0	Tweet
1120108481909067777	@aestheticalss_	2019-04-22 05:04:07	the thing is aren’t y’all using vans n trucks n cars n stuff to get there, so aren’t you causing more pollution thus causing climate change to occur faster? also if you’re blocking roads then people will have to take alternative, _longer_ routes. 🤕	0	Tweet
1120105535733477378	@marcorobotics	2019-04-22 04:52:24	Please tell people that if they really want to do something about climate change, they need to study science and engineering and go figure out a smart way to produce electricity. It's the single most important practical solution. Oh and also download https://www.withouthotair.com/	0	Tweet
1120101665686921216	@Williewoose	2019-04-22 04:37:02	But it is sheer unadulterated nonsense and needs some common sense to bring it back into reality. Climate change is a natural phenomenon of the journey of the planet through space and its evolution. Currently we are on a 70-100 thousand year cycle due to the complexities of orbit	0	Tweet
1120065493417775105	@SheffieldFoE	2019-04-22 02:13:18	@ GretaThunberg spoke to protesters in London today. This young girl addressed a very large crowd and expressed her strong feelings on climate change. View her speech on the BBC website http://bbc.in/2VXN7s1 . This year you can join us as we highlight its massive affects.pic.twitter.com/VeJtFYhMhu	1	Tweet
1120040821645094915	@FrankZatzkowsk1	2019-04-22 00:35:15	My opinion is, that your parents sell some books over climate change. And that four days bevor you begin your climate campain. Friday for future is a god marketing idea. For you and your parents.	0	Tweet
1120033673015910405	@yrys88	2019-04-22 00:06:51	What if the illuminati is tricking us to think climate change exists.	0	Tweet
1120028097686986753	@Anth445	2019-04-21 23:44:42	I'd be more concerned with over population threatening our planet before climate change.	0	Tweet
1120007683883577351	@TheRealTMar	2019-04-21 22:23:35	I have also noticed some male climate change deniers who act out because they are afraid of a young girl. Like that Dutch politician whose name is French for male ass/donkey. They are afraid of scientists and inspired young people.	1	Tweet
1119978267489050624	@_Skip_ToTheEnd	2019-04-21 20:26:41	@ GretaThunberg What change could people make to their lives which would collectively make a big impact? I am standing in the next regional election for the Green Party and would focus on climate change if I got elected.	0	Tweet
1119873402196590592	@serenaMjones	2019-04-21 13:29:59	@ GretaThunberg heading to the Extinction Rebellion climate change protests in central London, she’s also meeting MPs and student activists while she’s here. # TrustYouthhttps://metro.co.uk/2019/04/20/greta-thunberg-two-day-train-journey-join-extinction-rebellion-london-9276389/ …	0	Tweet
1119864617709330434	@settlegfs	2019-04-21 12:55:05	@ GretaThunberg is a great role model for all to follow @Nick4P @ warringtonworld @ arandhillonWG @ GarySkent listen to the young not the old clapped out politicians it's their future not ours @ WarringtonNCF says do something now about Climate Change even though late @ merseyforest	0	Tweet
1119788547290984448	@dutil_paul	2019-04-21 07:52:48	@ GretaThunberg every 8000 thousand years its cycle the earth heats and cools the northern part of africa was once a moist marshland and it will be again cause climate change is natural IT CANNOT BE STOPPED. but we stop the maniacs who are using HAARP to control the weather	0	Tweet
1119788204914163713	@dutil_paul	2019-04-21 07:51:27	@ GretaThunberg https://youtu.be/5EOnHgL0aEc President Kennedy speaking about weather control in 1961 a small group of elitest people are literally controlling our weather yes climate change is real but its natural. the epic weather were seeing is being manufactured to tax the poor	0	Tweet
1119781674126954496	@solarcharge_it	2019-04-21 07:25:30	@ GretaThunberg -- You really should check out this incredible data visualization that will SILENCE climate change deniers. It is a truly awesome representation of how rising human produced CO2 accounts for global warming and # ClimateChange.https://www.bloomberg.com/graphics/2015-whats-warming-the-world/ …	0	Tweet
1119740618173898752	@KHardwickFranco	2019-04-21 04:42:21	# researchmatters in climate change science	0	Tweet
1119648110169296896	@RochelleGoodwi7	2019-04-20 22:34:46	SADLY, it Wasn't Meteorologist That Said Climate Change! It was Politicians Claims & Actors. Real Meteorologist Say You DON'T HAVE TO FEAR CLIMATE CHANGE. People need to build smart, like in past times. Not on the Edge of dangerous spots, giving false illusion of weather change!	0	Tweet
1119645627300761600	@lornamidwife	2019-04-20 22:24:54	@ GretaThunberg is right to denounce the use of the term ‘climate change’. Too nice, too benign. This is climate breakdown and we need to fix it now. # climatebreakdown # ExtinctionRebellion # schoolstrike4climatehttps://twitter.com/GretaThunberg/status/1118535415139581952 …	0	Retweet
1119596436415483904	@Jogwiththedog	2019-04-20 19:09:26	# Greta was just on TV. Climate change the facts. Hope you create a shift in thinking. We are worried about # Brexit and changes this may cause to environmental issues.	0	Tweet
1119596032034209793	@DrSpiers	2019-04-20 19:07:49	@ GretaThunberg Hi Greta, hope your trip is going OK. We are looking forward to seeing you in UK. The climate change is VERY big in the news and media now...in fact it is the main topic. They may ask you lots of questions!! Good luck. xx	0	Tweet
1119579340247896064	@shadebathing	2019-04-20 18:01:30	Climate change is due to the government refusal to give up fossil fuel tax revenues . plastic pollution could be solved Tomorrow with legislation but governments tax it instead banning product's only way but supermarkets want speed and efficiency at checkouts more profit .	0	Tweet
1119572008054947841	@JLydiaHenshaw	2019-04-20 17:32:22	@ GretaThunberg @ Strike4Youth @ ExtinctionR We have to BREAK THE SILOS! # IMPEACH climate deniers and growth promoters. Growth long the prime cause of climate change, the silos promoting growth or denying climate change very directly in the way. http://scrippsco2.ucsd.edu/data/atmospheric_co2/icecore_merged_products …pic.twitter.com/tJZeHmU7mp	0	Tweet
1119569657256656896	@JLydiaHenshaw	2019-04-20 17:23:01	@ GretaThunberg 2.We have to BREAK THE SILOS! # IMPEACH all # climate # deniers and # growth promoters. Growth long the prime cause of climate change, the silos promoting growth or denying the urgency of major climate response very directly in the way. http://scrippsco2.ucsd.edu/data/atmospheric_co2/icecore_merged_products …pic.twitter.com/v6y4URAmhJ	0	Tweet
1119564187435524096	@Dornenkrone3	2019-04-20 17:01:17	# ExtinctionRebellion # climatebreakdown # jointherebellion Forget dinosaurs, Maria and climate change. This generation is the first and the last. Vergiss Dinosaurier, Maria und Klimawandel. Diese Generation ist die Erste und Letzte. + G E R O T + 24.02.2003 pic.twitter.com/pcwKithoQT	0	Tweet
1119562560053944321	@Daviddeweerdt	2019-04-20 16:54:49	Parents, what about responding to the voices of youth by investing in your community to slow climate change and ecological collapse? http://Www.localclimatebanks.com	0	Tweet
1119560767290925057	@ChristianSchme9	2019-04-20 16:47:42	Nobody has to fear the rebellion, but the consequences if it fails to promote a radical change of mind from politicians and immediate actions against the already ongoing catastrophic climate change!	0	Tweet
1119560627062591488	@deagle110	2019-04-20 16:47:08	This is such b ... sh..t Societys main risk is not climate change but financial collapse and going with that all out war. Climate change to be welcome in place of the previous problems	0	Tweet
1119553225173217280	@CiroNoEuro	2019-04-20 16:17:43	@ GretaThunberg This is what I think about your climate change scaremongering https://youtu.be/NeaZGv8D_kI	0	Tweet
1119543894650380288	@jcrgordon5	2019-04-20 15:40:39	Bravissima! Greta! You are Formidable and it is an honour to listen to you. Time for adults to wake up + take stock of the disaster they're causing our planet. They shld all watch the documentary on Climate Change: The Facts https://www.bbc.com/news/av/uk-47972979/sir-david-attenborough-presents-climate-change-the-facts …	0	Tweet
1119539312754819073	@debrakdabra	2019-04-20 15:22:26	Not much point in all these Youth/Climate Change Marches if people leave behind a ridiculous amount of plastic waste from their food and water. Plan ahead PLEASE!	1	Tweet
1119533309464387584	@RobertJones_BHX	2019-04-20 14:58:35	You’ll enjoy London. We have a newspaper called the Daily Mail. For 20 years they’ve been telling people the EU are evil. Now people think the big issue in their lives is leaving the EU. Could ask the Daily Mail why they haven’t spent 20 years trying to stop climate change?	0	Tweet
1119523472668069890	@eke0909	2019-04-20 14:19:30	Good luck! Take the time to find some more facts etc. to spread to alla of us! Keep it up! ❤️ You're helping so many to get informed! I'm doing my best to give facts to comments you get, because this year I have classes just about the Climate Change and about how it works. 😀❤️	0	Tweet
1119523134065897472	@FShimajiro	2019-04-20 14:18:09	Even though Greta might be naive, her actions and words must have encouraged people around the world to tackle problems such as global warming or climate change.Actually,I decided to do what I can starting today.	1	Tweet
1119520228113829888	@ClimateGrant	2019-04-20 14:06:36	@ GretaThunberg Dear Greta, please check out the following video where Canadian teens speak out forcefully on the need to address climate change immediately and massively. Can you please help to promote it? https://youtu.be/FvBlWnGI6iU Please also check out http://loveyourmother.ca sitepic.twitter.com/BU0BY07YKG	0	Tweet
1119518508151386112	@andy6046	2019-04-20 13:59:46	We are on the brink of climate change being irreversible. This is our future governments are destroying.	1	Tweet
1119452021336236032	@mileschinaski	2019-04-20 09:35:34	@ GretaThunberg Changing Climate Change, changing minds, one by one by... one @ billieeilishhttps://twitter.com/ElvisDuranShow/status/1119400789057794048 …	0	Retweet
1119374650994126848	@RiceCoffee1	2019-04-20 04:28:08	Have to admire this young Joan of Ark who stands in front of so many people around the world. Greta of Climate Change her honest voice heard around the world. Open your ears and listen people.	2	Tweet
1119367549882228736	@Marta4711	2019-04-20 03:59:55	Isn't the best way to fight climate change to refrain from having children?	0	Tweet
1119356301358792710	@MPWNews	2019-04-20 03:15:13	Thanks for all your hard work and reporting. I mention you in my new book tackling climate change correction. You're an inspiration. A link to the book is pinned on my profile. Read online or download no charge.	0	Tweet
1119347792726634497	@thywill_woname	2019-04-20 02:41:24	Indeed you're awesome. Keep up the good work. All of us must join in the fight against Climate Change.	0	Tweet
1119334073489661952	@BeesonPam	2019-04-20 01:46:53	You are right about celebrity culture. Anybody can repeat the slogans promoting taking action against climate change but it’s only words if they don’t live it. You are an example to the rest of us.	0	Tweet
1119330100434980864	@Nautilus916	2019-04-20 01:31:06	Climate change CANNOT be defeated without reducing our population. The Earth simply cannot sustain 11 billion humans by 2100! https://www.youtube.com/watch?v=OoqDiwvzcHE&t=63s …	1	Tweet
1119326310814420994	@GrifNMore	2019-04-20 01:16:03	@ GretaThunberg is an excellent example of young people doing important things. At 14 years old she leads a weekly protest against corrupt governments who have no will to do something about climate change. Go follower her and ignore my rubbish. pic.twitter.com/rkDMVolS2a	0	Tweet
1119322698486878208	@carellarocco	2019-04-20 01:01:41	Thanks Greta Italy has still more to learn about climate change, nature and biodiversity conservation.Especially in the South environment is under attack (abusiveness, waste abandonment, arsons...)and I hope fridayforfuture can lead to a new necessary awareness. You are wonderful	0	Tweet
1119318221767811077	@whyclimate	2019-04-20 00:43:54	@ GretaThunberg is doing a magnificent job bringing attention to climate change. Make sure to follow her. It’s a wonderful story. https://twitter.com/GretaThunberg/status/1119274711408685056 …	0	Retweet
1119309247538352128	@JacksonFacts23	2019-04-20 00:08:15	Let’s save the earth by addressing the leading cause of climate change; animal agriculture. Go vegan, and save all life as we know it. Here we discuss the vital need to reform our daily habits and bear witness to the effect of oue egoism on the planet. https://youtu.be/Nu9q7iL46IA	0	Tweet
1119308459625930755	@FingalForLife	2019-04-20 00:05:07	Climate change - the taxes.	0	Tweet
1119298088114331649	@alienuniv	2019-04-19 23:23:54	Co2 does effect our atmosphere but is only 1 small factor in Earth's atmosphere. Our oceans r a major factor in climate change and plastics r choking off oxygen and ocean life in our planet.	0	Tweet
1119297896099135489	@alienuniv	2019-04-19 23:23:08	If u truly want to fight climate change u should focus on the millions-billions tons of plastics that's floating in our oceans. That's a major cause of warming in ocean & earth temp. https://twitter.com/alienuniv/status/1119291326955053056 …	0	Retweet
1119293097710706688	@SimonFraser_1	2019-04-19 23:04:04	@ GretaThunberg Ms. Thunberg forgive this as I'm substantially older than you but have been aware of some of the facts since 1980's. (Scientific American 1st Special Edition dealing with Climate Change).	0	Tweet
1119288461834559488	@MPWNews	2019-04-19 22:45:39	I mention you in my new book tackling climate change correction. You're an inspiration. A link to the book is pinned on my profile. Read online or download no charge.	0	Tweet
1119287785024905221	@MPWNews	2019-04-19 22:42:57	@ GretaThunberg I mention you in my new book tackling climate change correction. You're an inspiration. A link to the book is pinned on my profile. Read online or download no charge.	0	Tweet
1119280822618603525	@WCostituzione	2019-04-19 22:15:18	Greta, do you agree with this man that we should pollute the Earth and every living being, including the poor bees, with chemtrails from airplanes to change the climate in order to stop climate change? Thank you for your kind attention https://www.youtube.com/watch?v=WBG81dXgM0Q …	0	Tweet
1119275698571628544	@Dornenkrone3	2019-04-19 21:54:56	# Roma # Greta # Karfreitag Why are you afraid of the future? Why are you afraid of climate change? Take it, it comes from me! See, I am here with you and see everything with my eyes! You can be sure God has all the time in the world to teach you everything. +G E R O T+ 24.02.2003 pic.twitter.com/j4fhDIcmL8	0	Tweet
1119270375387467777	@AlxHamiltn	2019-04-19 21:33:47	CHANGE the subject from Climate Change - "the end of the world as we know it" - to impeachment.	0	Tweet
1119257215137923072	@Krekelstein	2019-04-19 20:41:29	Go away. Climate change is a hoax! Use real science, not politics for truth finding! # ClimateHoax # climatehysteriapic.twitter.com/JFqpgvuKfJ	0	Tweet
