Tweet id	Poster username	Tweet post Date	Tweet text	Number of retweets	Tweet type
1144988707734376448	@DannyEsro	2019-06-29 20:49:15	@ GretaThunberg I became an climate activist thanks to Greta, she opened my eyes and I saw what a big deal climate change is. So as she inspired me I want to invite you to join the activism and help this world # ClimateEmergency # ClimateStrike @ Greenpeace	0	Tweet
1144987465251344385	@SenatorLampoon	2019-06-29 20:44:19	In case you haven't heard, tears absorb 10 times their weight in CO2. Tear gas helps. Cry me a river should be the battle song for climate change.	0	Tweet
1144985787173408769	@anthonyharperkk	2019-06-29 20:37:39	Hey @ aoc, could you please discuss immigrants and their impact on climate change? Our compassion towards immigrants is having a detrimental effect on our climate.	0	Tweet
1144983485553270785	@FreedomPowerDan	2019-06-29 20:28:30	You poor useful idiots see/cherrypick a temp record in one small area and blame climate change (you mean global warming) Look at some real history. Open your eyes (with an open mind). Look at long ago records that still stand and see what was written back then. Same with cold	0	Tweet
1144983115502252032	@Way2co0l	2019-06-29 20:27:02	Climate change has been happening for 11k years. It's human arrogance to believe the world revolves around us, that we're somehow the cause, and that we can somehow stop it. None of those things are true. The ice caps have melted numerous times in our planet's history. Just facts	0	Tweet
1144982881909035009	@RolandBlasini	2019-06-29 20:26:06	AOC - ‘Climate Change’. It’s time for a government medical psychiatric evaluation to see if AOC is legally mentally insane.	0	Tweet
1144964799102693378	@Jscott1145	2019-06-29 19:14:15	@ GretaThunberg @ AOC It doesn’t get much better two leaders of climate change. @ BernieSanderspic.twitter.com/PXtgNF1KOn	0	Tweet
1144929038953136128	@patelsau1986	2019-06-29 16:52:09	@ GretaThunberg I don't know at what stage is your awareness activities for Climate change reached but I have a project which I can share with you and other activists in your group or organization which is good for changing the climate towards good gradient.	0	Tweet
1144914514208419840	@swadeshsingh83	2019-06-29 15:54:26	# climatechange # ClimateEmergency # ClimateActionNow # ClimateBreakdown . There is nothing as Climate Change. Everything thing is fine	0	Tweet
1144906060702134272	@AnnaMinusLaura	2019-06-29 15:20:50	@ GretaThunberg and @ AOC talking climate change is my favourite cross-over of 2019 so far! https://www.theguardian.com/environment/2019/jun/29/alexandria-ocasio-cortez-met-greta-thunberg-hope-contagious-climate …	0	Tweet
1144901228792598529	@IratePirate1718	2019-06-29 15:01:38	When trump says "LoOk At ThE sNoW, wHaT cLiMaTe ChAnGe?" you bitches are jumping on him like "WEATHER =\= CLIMATE" Literally what's the difference between this tweet and one by a climate denier apart from it supporting climate change narratives?	0	Tweet
1144899865526374405	@chris310366	2019-06-29 14:56:13	So it’s 44 degrees back in 2003 and now 45 degrees,proves the point climate change is a hoax. You’ve lost the argument with stating facts of no noticeable change in 16 years.	0	Tweet
1144893621126279168	@Richierich17279	2019-06-29 14:31:25	This is an interesting piece about the affects of climate change on the eve of the French revolution, Must have been all the fracking they were doing pic.twitter.com/oFcBmy7TNh	0	Tweet
1144874603719868417	@DiotNeant	2019-06-29 13:15:50	It's not about fossil fuels only, it's about consumption of any goods and behavior. Western World eat too much and it contributes to climate change and so on.	0	Tweet
1144854799747207168	@sled_thomas	2019-06-29 11:57:09	@ GretaThunberg What action are you saying we need to do? If Climate Change is such a settled science why are all the NASA Astronauts & NASA Scientists demanding this?: https://www.cfact.org/2012/04/10/astronauts-and-scientists-send-letter-to-nasa-stop-global-warming-advocacy/?fbclid=IwAR2upB-uANunWz7_oJs4_zv3I5NXLwCjLPMwit1eozwTngeFJUJ1BAGxl8M …	0	Tweet
1144854790297595905	@e30325ialpina	2019-06-29 11:57:07	Coming from Sahara winds and air, so how is this climate change? Sahara is hot anyway, always has been.	0	Tweet
1144830923491299328	@AmitYadav1987	2019-06-29 10:22:16	@ PrakashJavdekar climate change is inevitable. We should prepare for future for definite water crises and other disasters like draught, disease due excessive dry heat like in Bihar. We need to act now to save the future generations @ PMOIndia @ narendramodi	0	Tweet
1144783762250584064	@ispyradio	2019-06-29 07:14:52	If it's too hot, it's climate change. If it's too cold, it's climate change. If it's Goldilocks, it's climate change. Funny how that works	1	Tweet
1144762148482105344	@femboylover_nyc	2019-06-29 05:48:59	You people need to get a grip on so-called climate change. Tell it to China and India. You could tie the hands of Europe and North America and not change a thing until those two mend their ways.	0	Tweet
1144738972851216387	@SeawolfDiving	2019-06-29 04:16:54	Greta, If we stop burning fossil fuels, will that stop climate change?	0	Tweet
1144695833062977542	@Ciaanh	2019-06-29 01:25:28	@ realDonaldTrump we can explain climate change to you, and I don't have a personal agenda, I just want my daughter to leave on a great planet	0	Tweet
1144695757754310663	@AlemaniaSusana	2019-06-29 01:25:10	@ GretaThunberg The inaction of politicians in the face of evidence of the effects of # climatechange is incomprehensible. The German finance minister @ OlafScholz continues to prioritise reaching a level of debt 0. It seems that the fight against climate change can wait 😢 https://twitter.com/TiloJung/status/1144312006511607819 …	0	Retweet
1144694141672153093	@daqy	2019-06-29 01:18:45	It's not just about climate change, but also about pollution that destroys lives. That's also one of the reasons for which we need to make a global change to green energy and non polluting technologies.	0	Tweet
1144650577995022336	@DamianoForesti	2019-06-28 22:25:39	Why if it snows a lot in winter, we say "it means nothing, it's WEATHER, climate change is another kind of problem", while if it's unusually hot in summer we say "it is obviously climate change".	6	Tweet
1144616322589962241	@MrMike855	2019-06-28 20:09:31	Obviously we need to do a lot to stop climate change, but why are you targeting countries that are already taking big steps to stop it? At this point you could aim to get Asian countries that hardly care to do something	0	Tweet
1144596729704189953	@Messenger_Augur	2019-06-28 18:51:40	Climate change/catastrophe deniers shld know that by 2050 if nothing is done, 8.5 billion people will be dead&most of the planet a desert. Time is running out at an accelerative rate. Any unfortunates still alive will be scrabbling&fighting for food&habitation, waiting to die.	0	Tweet
1144555014813175809	@ApsisInc	2019-06-28 16:05:54	You are a hero. Please appeal to your followers to eliminate animal products from their lifestyle. Animal agriculture is a major force behind climate change. Check this out - https://youtu.be/NbPGDeNc-OI	0	Tweet
1144542531880914944	@SEAI_ie	2019-06-28 15:16:18	@ GretaThunberg Hi Greta, we filmed a video of Irish students and their thoughts on climate change. Their message is a simple but powerful one - we need to act now. We would love if you would share with your audience! https://twitter.com/SEAI_ie/status/1144536867490213888 … Kind Regards, Louise (SEAI)	5	Retweet
1144491525679677444	@Futurewor1d	2019-06-28 11:53:38	Love this tweet and I thank your great! But is it bad that I love the fact that the Swedish for School Strike for Climate change looks like the English words spoken in a Swedish accent. Just proves we’re all European I guess!	0	Tweet
1144398450076868608	@ArapChumo	2019-06-28 05:43:47	Little girl keep jntensifying environmental advocacy to force Governments to enact laws to address the climate change as your influence go beyond the boundaries of Europe	0	Tweet
1144378407418920966	@MethaneHunter	2019-06-28 04:24:08	Lying to people about the scientific communities' assertions about # climatechange is part of the problem -- not the solution. The # IPCC supports the use of offsets as a tool to fight climate change. # realscience # offsets # capandtrade # progress # supportcarbonnegative	0	Tweet
1144284533090652164	@Cristin04497544	2019-06-27 22:11:07	You're a hero💚 I'm very worried for climate change😣 I am with you❤️	0	Tweet
1144282560425541633	@JosephFester1	2019-06-27 22:03:16	Keep up the pressure. Climate change is real@and it will be a major issue in the USA presidential race.	0	Tweet
1144279593328627712	@ArchismanPal3	2019-06-27 21:51:29	@ GretaThunberg After hearing that we have only 5 years to ensure that we avoid catastrophic climate change,we have been organising rallies on Fridays.Tomorrow 28th June,we will gather to protest and demand from the government to take urgent action to save us.There is no Planet B.	1	Tweet
1143988566378237952	@Saajid_R	2019-06-27 02:35:03	Please talk about the vulnerability of Maldives in the summit. Maldives is believed to be the first nation who will be submerged amid climate change. The Maldivian people doesn't want to be Climate Refugees🇲🇻 We appreciate your work @ GretaThunberg please do say a word abt us ❣️	1	Tweet
1143895009722273792	@KPopielarz	2019-06-26 20:23:17	Somebody tell that girl that climate change is not caused by human species. Let her have holidays eco terrorists!	0	Tweet
1143845095483092992	@EmmaNor86796517	2019-06-26 17:04:57	Hey Greta, have you read Exodus by Julie Bertagna? It might not be your thing, but it's a trilogy for young adults imagining the world actually drowns from climate change. (In the story, the elite build Sky Cities over the ocean to save themselves, leaving refugees outside).	0	Tweet
1143841377329041408	@McFeel24	2019-06-26 16:50:10	You might wanna check before, if Mr. Dumb put you on a no-fly-list, just as me. You might remember he don't like climate change as it is invented by China, just as Windmills cause Cancer.	0	Tweet
1143819144804163585	@scooper00123	2019-06-26 15:21:49	Fossil fuel companies were so important in the past, as we needed the oil for transport. But we also didn't know about climate change. But these companies will keep producing oil for personal wealth and while there is demand. This should be greatly reduced. Enjoy your day Greta☺️	0	Tweet
1143795870435094528	@Motyl_Kwantowy	2019-06-26 13:49:20	Protest against climate change and at the same time buy things that production destroys the environment, eg rubber shoes, plastic, polyesters... This is the aftermath that our society is shallow.	0	Tweet
1143631922259800064	@greengoddess892	2019-06-26 02:57:52	I stand with Inga Zasowska! She's fighting for all of us on climate change concerns.	0	Tweet
1143627203923664897	@imaginanter	2019-06-26 02:39:07	Does she have a twitter handle so we can send her some good vibes direct? I gotta be honest, I was terrified of climate change when I was 11 and first found out. I look at the youth of today and for the first time in decades, I feel hope for the future. Please don't stop!	0	Tweet
1143623530699005953	@JoseMol31800375	2019-06-26 02:24:31	@ GretaThunberg There is only one way to stop climate change and this is to make humanity aware so that it stops depredating and contaminating the environment. Do you want me to explain how to achieve it ? Contact me. jrmolina.escritor@gmail.com pic.twitter.com/rKNZ7G9I6K	0	Tweet
1143600303889162240	@AndyDjemal	2019-06-26 00:52:14	Unfortunately her actions will have little impact on Climate Change but a huge impact on her missing education everyday 🤔 # truancy # schoolrefuser	0	Tweet
1143563533319331846	@securitydog56	2019-06-25 22:26:07	A word from Dan Pena on climate change. Language warning! http://bit.ly/DanPenaClimateChangeYoutube …	0	Tweet
1143531885026586627	@BlauweStorm	2019-06-25 20:20:21	Listen Greta, I don't hate you, you are informed by satanworshippers were you think they are friends but they want you ill and dead. They only want money for climate change for climate change is a natural thing. # GeoEngineering however is the cause and organised by your "friends"	0	Tweet
1143484425633718273	@Natalia_s_09	2019-06-25 17:11:46	Good to see that someone in Poland finally cares... 🙄 I swear that like 50% of the population there are climate change deniers... :/	0	Tweet
1143454986405384192	@Tec_Ambientali	2019-06-25 15:14:47	🤣 good way to avoid school, grow ignorant, and become a hero of the Climate Change cause along with other thousands of dumb ignorants	0	Tweet
1143350845779718144	@Sandhumanminde3	2019-06-25 08:20:58	Love you kids for doing so much for climate change. These were the things that your elders and world leaders should be doing but they somehow kept silent for one reason or another. Always with you guys...	0	Tweet
1143319792109023232	@ghengis5410	2019-06-25 06:17:34	Climate change or not, no-one wants to live in a garbage dump. Good for her.	0	Tweet
1143301788281577476	@aimasters	2019-06-25 05:06:02	Climate Change Emergency. Extinction Rebellion. Schools Strike for our planet.✔️✅❤️♻️🌏🌍🌎	0	Tweet
1143294417731592193	@becscown	2019-06-25 04:36:45	Congratulations Inga on your fight for climate change! You are an inspiration to your fellow Polish and worldwide youth! 🇦🇺💜👏👏👏 # ingazasowska	2	Tweet
1143286794403897352	@transitionface	2019-06-25 04:06:27	We need to bring back and give power to those who acknowledge the risks of Climate Change and understand what is at stake for our Planet, our civilization and future generations. Once we have that power, backed by THE PEOPLE, change will happen. Your climate movement is crucial!	0	Tweet
1143258581980143617	@25071956	2019-06-25 02:14:21	Dear Inga, thank you very much for your committment in climate change. I am close to you and, be confident, a lot of people is with you too: go on and stay strong! 💪👍😘 I am an old pediatrician fighting for environment and children’s health	0	Tweet
1143254287209902082	@wang_fredrick	2019-06-25 01:57:17	My Climate Change Ambassador, you are not http://alone.As a geographer I know the cost of a change in our climate. # HAZARDOUS	0	Tweet
1143254205139959808	@ImaPatriot3	2019-06-25 01:56:57	Dear Inga, perhaps you will be able to convince Greta and others that the largest contributor to climate change are Geoengineering programs that pray toxic metal nano particulates as a means to control the weather. http://GeoengineeringWatch.org for credible data and sources.pic.twitter.com/xY0Ce9p9FE	0	Tweet
1143251741963513856	@thesum	2019-06-25 01:47:10	@ miniAOCofficial - this is the kind of mini you should aspire to be. Do some research and have some meaningful discussions about climate change with your teachers & scientists, then question why your mom has you making fun of someone trying to save the planet.	0	Tweet
1143246811676794881	@nickmyer	2019-06-25 01:27:35	Unfortunately though Inga Zasowska, is clueless, but genuinely believes her cause. Why? Because youth are easily propagandized by nefarious orchestrated false information, for a dark global control agenda. The danger is not "Climate Change" it is Weather Warfare & Radiation. pic.twitter.com/Nly2J2Hr4O	5	Tweet
1143244299477245952	@snow_alie	2019-06-25 01:17:36	It breaks my heart that there are so many ignorant cruel uncaring greedy people in the world completely selfish. my family & I are so proud of all of you & I know you’re taking a lot of abuse - it’s http://shameful.YOU are the answer to climate change we believe & support you	0	Tweet
1143240147800076288	@dprzezdziecki	2019-06-25 01:01:06	Members of the Polish government who refused to do anything about climate change raced to laugh at the thirteen years old girl who wants to do something about it. Now, who's the stupid one?	1	Tweet
1143237203625164800	@HelloCrandil	2019-06-25 00:49:24	World loves you❤💙💚💛💜💓💖💗💘💝💟💕💞 Inga Zasowska. You're more responsible than fat cats who control our govts and don't care for world climate change effects on your future. More power to your fight. Stay safe and well. INGA You're a true Heroine.🌹	5	Tweet
1143231224363802630	@STOGGYRETURNS	2019-06-25 00:25:38	How many polish children does it take to start a Climate Change Revolution in Poland? Just One!!	0	Tweet
1143229262373294080	@AlongiSartore	2019-06-25 00:17:50	Keep it up Inga ,also my daughter (14) and friends have been to the climate Change protests . I back them , you and all the children ! You are the future and need to stand up and be heard !! 100% support you ! 🙌🏼🙌🏼 pic.twitter.com/wk38fO22E0	0	Tweet
1143118136654336001	@VertsMaroc	2019-06-24 16:56:16	In Africa all need system change. Not only climate change .	0	Tweet
1143108098049085441	@nozzzer	2019-06-24 16:16:23	@ GretaThunberg would you consider opening or closing our climate change conference @ LancingCollege on Monday September 30th. We provide access to GoToWebinar software & assistance. It would be inspirational.	0	Tweet
1143085947417976832	@l_e_i_gr	2019-06-24 14:48:22	We can accept the idea of facing climate change, but you eco-friends never think: how we can solve the financial and social inequalities ?	0	Tweet
1143005460536025089	@moyavey	2019-06-24 09:28:32	Dear thunberg, why are you so worrying about next generation ?? Did you happen to know there are more serious issues going on today other than taht. I highly suggest you ti stop wasting your time on stupids things like plastic pollution and climate change, and focus on terrorism	0	Tweet
1142915717362323456	@jameshoggie	2019-06-24 03:31:56	Amazing statistic that 100 companies emit 71% of total GHG. I know these companies know that they will cease to exist if climate change unravels so there is hope ??? Can someone list these companies so we can support them in their endeavors to survive .	0	Tweet
1142870777777160192	@comonsense123	2019-06-24 00:33:21	Did you notice how people talk about climate change while drinking from plastic cups with plastic straws? BAN PLASTIC CUPS AND STRAWS WORLDWIDE. Drive electric car. This planet is our responsibility. ACT TODAY.	0	Tweet
1142866442217541632	@mariajasmila70	2019-06-24 00:16:07	Greta, people cannot see the meaning of climate change but they can relate to global warming because they can feel it is warmer thus it is true. Not made up like oil lobbyists say.	0	Tweet
1142833181831254016	@heunland	2019-06-23 22:03:58	👏 well said Greta! You are a shining light in the darkness, showing us the path to conscious change needed to make a real impact to turn around the now close to impossible to avoid climate change repercussions. Keep up the good work! You are an example for our leaders to follow.	2	Tweet
1142700394163953664	@djtgoodie	2019-06-23 13:16:18	Yes we need to clean uo our mess from over the yrs, plastics of course. But dont confuse climate change with weather modification though, big difference. The weather is not changing cause of climate change, weather modification does that # NikolaTeslaInventions	0	Tweet
1142541360064618497	@riccadb	2019-06-23 02:44:22	@ GretaThunberg Dear Greta, there is a whole unknown world of little circular economy solutions to the climate change problem that need media attention. Help them please.	1	Tweet
1142271126422327296	@MauricioDgz	2019-06-22 08:50:33	@ GretaThunberg we would like to give us a message of urgency to fight climate change in Yucatán, México. It will be presented at the end of a Public Forum organized at the University of Yucatán. I hope you accep because we need your voice and message. Please! pic.twitter.com/dNa2MwvEfP	0	Tweet
1142252755068903424	@WESmith91	2019-06-22 07:37:33	@ GretaThunberg the truth behind climate change propaganda https://twitter.com/JaggerMickOZ/status/1142242755512373248 …	0	Retweet
1142216220319440896	@ZackSlater54	2019-06-22 05:12:22	@ GretaThunberg Some info for you to read and watch. 4 Years Of Climate Change Articles. https://www.standtogetherforcanada.com/single-post/2017/09/20/Catherine-McKenna-Climate-Barbie … And The History Of The Earth.https://youtu.be/9ADGG-8gpjg	0	Tweet
1142180710700265473	@globalecologist	2019-06-22 02:51:16	@ GretaThunberg Planet Earth calls for help, the United Nations, tries to seek support from the Companies against Climate Change, we try to reach the minds and hearts of those who want a better world, help us, the time is now. https://bit.ly/2GESSV3 , Join Us	0	Tweet
1141944779921612800	@GemUmesh	2019-06-21 11:13:46	@ GretaThunberg many problems one solution..to climate change also..the cool vibrations that emits your body cleans air pollution as well... pic.twitter.com/opl9J3Vl3K	0	Tweet
1141827966999154688	@OnebelieverPaul	2019-06-21 03:29:36	Start walking like climate change you will get there in a couple thousand years	0	Tweet
1141799500144631819	@BookmanCleverly	2019-06-21 01:36:29	Climate change? Another scientific blunder the coverall executives hate to discuss. just💥💥	0	Tweet
1141793421927047169	@lindsay78166497	2019-06-21 01:12:19	Canada is mean to both the Indigenous and Mother Nature. They think they can eat money drink oil. Ignore genocide Ignore Climate Change. Oblivious to their crimes against the Planet. Except the World is Watching. thank you. Taho!	0	Tweet
1141730004943826944	@rpeet2000	2019-06-20 21:00:20	Politicians don’t understand that they can’t use the same playbook of acknowledging a problem but ignoring the obvious solution.and not doing anything. Climate Change will march forward toward that precipice that will end our civilization	0	Tweet
1141718030205849601	@KezBenn	2019-06-20 20:12:45	Take a plane but go on a holiday and enjoy yourself. Relax and stop allowing these criminals to make you panic about something that's not going to happen. They're just trying to make money. Climate change is a business. That's all it is. You are safe and your future is bright	0	Tweet
1141672199843135488	@fridays26997061	2019-06-20 17:10:38	The climate change isn't a game!	0	Tweet
1141544234216017920	@TrudumSucks	2019-06-20 08:42:08	Trudeau and his government are fake environmentalists! They use the "climate change" narrative to tax the poor people of Canada into poverty. # LiberalismIsAMentalDisorder # TrudeauMustGo # ClimateHoax	0	Tweet
1141461577268441089	@AndySmithy133	2019-06-20 03:13:42	Practice what you preach. Many countries are failing to do so: promising to help stop climate change while simultaneously contributing to the problem.	0	Tweet
1141452225819971584	@VA5SCA	2019-06-20 02:36:32	M. Trudeau claims the profits from the pipeline will be used to fight climate change. But the diluted bitumen that will be shipped is extremely low-grade and very dirty. NOT building a pipeline would allow more profits from cleaner renewable energy.	0	Tweet
1141447731334000645	@Lou_ell_ah	2019-06-20 02:18:40	How do you appease the Provinces that deny climate change and buck hard against contributing to carbon reduction and carbon taxes? Unfortunately not everyone here is on board, even when the facts smack them in the face. https://www.cbc.ca/news/technology/sled-dogs-melting-ice-1.5181086 …	0	Tweet
1141405342867185664	@randysawchuk	2019-06-19 23:30:14	Climate change. Big orange bubble butt near by🤮🤮🤮	0	Tweet
1141403573621788674	@_InThisTogether	2019-06-19 23:23:12	It's almost as if, at a strategic planning, geopolitical level, nobody is that bothered about climate change isn't it?	0	Tweet
1141392778099855360	@PoliticalHeads	2019-06-19 22:40:19	Canada declared a climate change emergency, the next day they announced a publicly funded expansion on an oil pipeline... it’s an election year, the announcement was virtue signalling	0	Tweet
1141390882639417346	@pigreen1	2019-06-19 22:32:47	good to see you making this comment - we had the Tory Party leadership debate last night AMONG FIVE MEN - to be leader of the party and Prime Minister. A young woman asked about their commitment to climate change and was NOT HAPPY with their response.	0	Tweet
1141384240686358528	@sundayshopping	2019-06-19 22:06:23	I'm feel real sad that no one fighting climate change acknowledges that lights on in stores burning fossil fuels 24/7 isn't a problem. People are addicted to shopping, something that is not needed around the clock. Money is destroying our planet. We are making corporations rich.	0	Tweet
1141372663970975744	@S_Manish_Singh	2019-06-19 21:20:23	There isn't any ideological agreement among policy makers and a consequent strategy to respond to climate change intelligently. There is an intellectual vacuum and missing practical approaches to substitute legacy programs and practices. # climatechange # ClimateEmergency	0	Tweet
1141355115309408256	@FelixDa86581057	2019-06-19 20:10:39	Explain this, what happened to the past civilizations before the industrial revolution? Was that climate change? No , it's called the earth moving and nature. Nothing last forever. Please stop. Let me guess., the magnetic pole is changing now. Is that due to humans? Stop.	0	Tweet
1141354995809431552	@FelixDa86581057	2019-06-19 20:10:11	Explain this, what happened to the past civilizations before the industrial revolution? Was that climate change? No , it's called the earth moving and nature. Nothing last forever. Please stop. Let me guess., the magnetic pole is changing now. Is that due to humans? Stop.	0	Tweet
1141345943528382464	@Drjrgarcia24	2019-06-19 19:34:12	Agree. But 2 things. One is crude oil is also used for other products such as asphalt, heating oils, etc. Second, even though climate change is a crisis the transition will occur gradually over years.	0	Tweet
1141299745538957313	@WhiskersCrowley	2019-06-19 16:30:38	Pretty much what your new friend @ BarackObama did. He stated that we needed to do something about climate change, but opened up the artic to drilling and expanded fracking all over the world. https://twitter.com/GretaThunberg/status/1141236546714112000 …	2	Retweet
1141297266017411072	@SanjiitR	2019-06-19 16:20:47	Oil is grate, climate change is myth from establishment government!!!! # dontbeliveclimatechange	0	Tweet
1141295770815094784	@UnmodernedMan	2019-06-19 16:14:50	Trudeau and his cabal are climate deniers. They pander to the climate change crowd but when it comes to something important, they fold like a cheap card table.	0	Tweet
1141282732233895938	@Yvan_Luckhun	2019-06-19 15:23:02	If it's not a pipeline, it's a Petroleum hub. Our leaders should realise that we cannot continue to invest in projects that not only its resource is dying out but contributing to the consequences of climate change. # Mauritius # notopetroleumhub # ClimateEmergency	0	Tweet
1141280567582965760	@vo_d_p	2019-06-19 15:14:25	They think climate change as a fashion. And as a fashion pp change clothes day to day.	0	Tweet
1141272990685904896	@commiecult	2019-06-19 14:44:19	It doesn’t matter to me how famous you are. You have no bussiness opining on what Canada does with its economic interests. We account for around 2% of global emissions and are therefore a tiny player in climate change	0	Tweet
1141267807088328704	@JosephPrigith	2019-06-19 14:23:43	We have been going though toughest period of climate change and this is the time to bring up more control on carbon emission inorder to reducing earth warming, but it is not appropriate to start a project will bring more agony on present scenario. @ cathmckenna	1	Tweet
1141255048652976128	@FrendsJunkSci	2019-06-19 13:33:01	The U.N. was caught cooking the books with their so-called climate change reports!! Here is some REAL # science showing the benefits of CO2 on our planet’s health! # climatechangehoax # climatebrawlpic.twitter.com/1LTmdPGr5v	0	Tweet
1141247773087555585	@worldcitizen1st	2019-06-19 13:04:07	Only. Concrete and coordinate actions among individuals, communities and🌎countries, can have the necessary impact, in the temperatures link to climate change.	0	Tweet
1141247088514273282	@donnyhiab	2019-06-19 13:01:23	Meanwhile, a bunch o Tory leadership and Prime Minister candidates promise wonders on climate change, BUT STILL ALL VOTE FOR FRACKING!	2	Tweet
1141245976889450496	@Ijim_johansen	2019-06-19 12:56:58	Climate change or climate emergency.. these are just words. Action is everything. Saying that there is a climate emergency is like acknowledgement of the burning building. Expanding that pipeline is like helping the building burn faster. # ClimateEmergency # GreenNewDeal	5	Tweet
1141238648387624962	@lapogus1	2019-06-19 12:27:51	Yes, just fly. One more jet won't make a difference, besides there were hundreds of private jets at the last climate change jamboree in Paris. Make sure you take a limo when you land as well, book tours are hard work and you deserve it. pic.twitter.com/pAo62EwVWF	0	Tweet
1141203588204523520	@HardBackStrider	2019-06-19 10:08:32	# climatechange is simply # overpopulation and Canada like every other country is doing nothing and the fault lies with # cbc sensationalizing climate. If you get too much rain it’s climate change if you get too little it’s climate change. People need to wake up to overpopulation	0	Tweet
1141170829624922112	@KenOhrn	2019-06-19 07:58:22	We have now declared what Canada stands for. We rip it and ship it. Carbon for EVERYONE. Climate change -- phooey. We wrote some "emergency" stuff on some silly little bit of paper. So what more do you want from us.	0	Tweet
1141120970125709313	@elly_carra	2019-06-19 04:40:14	And the day after declaring a # ClimateEmergency, Canada approved the expansion of the TMX pipeline! This is an additional nail in the coffin for climate change in Canada. All words no actions. Under the pretext of jobs, power and money always win over the environment. Status Quo!	0	Tweet
1141103709495185414	@MimskyKorsakov	2019-06-19 03:31:39	Dear Greta, make sure that you know everything about climate change before you act as a teacher!	0	Tweet
1141094820967927808	@01Browndog	2019-06-19 02:56:20	Your not saving anything or anyone by not flying, the commercial flight will still happen. The ones “Climate Change deniers” take issue with are the ones that charter private jets to travel the globe to lecture us on Climate Change. I believe CC is a natural cycle of the earth.	0	Tweet
1141068740311814149	@Jossfjh	2019-06-19 01:12:42	Greta it would be great if you could meet with our GOP & explain to them the dangers humanity faces if we don’t recognize climate change! We have a president & vice-president who are climate change deniers & all of their followers think it’s a hoax!	0	Tweet
1141060784102883328	@AnnetteLeBox	2019-06-19 00:41:05	Seems incongruous that Canada declares a 'climate emergency' yet at the same time plans to increase oil production, by buying a pipeline. Canada needs action on climate change not rhetoric. Words are cheap.	1	Tweet
1141042609420324865	@MeloniaSherban	2019-06-18 23:28:52	@ GretaThunberg. This should be shocking to us all. Ozone depletion...fossil fuels... We are killing our planet. 👇👇👇👇🔥🔥🔥🔥🔥🔥👇👇👇👇 Scientists shocked by Arctic permafrost thawing 70 years sooner than predicted | Climate change | The Guardian https://www.theguardian.com/environment/2019/jun/18/arctic-permafrost-canada-science-climate-crisis …	0	Tweet
1141029489272610816	@edfischman	2019-06-18 22:36:44	Tackling climate change doesn't mean we have to stop international travel. Being able to meet people from across the globe -- that's a big part of the solution, as we build the sense of international community.	0	Tweet
1141002181979582465	@PTabasinejad	2019-06-18 20:48:13	The minister in this picture bought a pipeline, Greta. On behalf of all Canadians who care about climate change, we'd love it if you called her and her government out on this.	0	Tweet
1140980991311458310	@connectingwing1	2019-06-18 19:24:01	Due to ships also producing large CO2 emissions, and your presence being to reduce climate change my opinion is that you're indeed entitled to fly for this event. Actually, due to your work there, the flight should be CO2 negative...	0	Tweet
